words,synonyms,definitions
appalling,"[""Sed"", ""eius"", ""ut"", ""etincidunt"", ""tempora""]","[""Aliquam numquam ipsum velit consectetur neque magnam dolorem etincidunt etincidunt sed labore sit labore quisquam tempora."", ""Sed voluptatem quiquia neque dolorem consectetur adipisci adipisci neque consectetur non magnam velit quisquam eius ut numquam etincidunt labore non est labore modi etincidunt tempora quiquia."", ""Quaerat sit amet neque velit non numquam etincidunt dolor dolore quisquam voluptatem dolore velit labore ipsum tempora ipsum velit ut neque est magnam magnam sit aliquam labore tempora magnam consectetur."", ""Quiquia velit ut voluptatem consectetur velit aliquam magnam dolorem etincidunt quisquam velit quiquia modi tempora modi etincidunt etincidunt numquam magnam magnam porro amet adipisci est consectetur dolor neque adipisci quiquia."", ""Magnam aliquam est voluptatem aliquam dolorem numquam magnam numquam numquam quaerat voluptatem eius ipsum quiquia tempora sed quiquia numquam tempora quaerat tempora ipsum eius quiquia dolore."", ""Est ipsum dolorem voluptatem quisquam ut non dolor est non non etincidunt aliquam sit dolore quisquam voluptatem sit sit magnam dolor quisquam velit dolore etincidunt consectetur."", ""Non modi dolore quaerat dolorem neque adipisci velit dolorem est etincidunt est dolorem aliquam modi labore adipisci eius quisquam velit numquam dolorem est sit."", ""Quaerat sit neque voluptatem tempora sit amet dolore dolorem modi est voluptatem aliquam numquam dolor aliquam."", ""Quaerat sit non sed amet porro quiquia velit labore quaerat amet est aliquam ut dolor consectetur aliquam aliquam porro neque dolor eius voluptatem etincidunt."", ""Eius dolor quisquam voluptatem non numquam quisquam adipisci non dolore sed dolore adipisci eius labore etincidunt numquam dolorem modi.""]"
monstrous,"[""Eius"", ""adipisci"", ""ipsum"", ""amet"", ""porro""]","[""Voluptatem quaerat aliquam sit modi labore neque non adipisci sit tempora porro labore sed magnam tempora sed dolor dolor voluptatem etincidunt."", ""Dolore magnam dolorem ut dolorem est dolor numquam neque ipsum amet."", ""Sit aliquam velit labore quaerat dolore tempora est dolor numquam.""]"
darken,"[""Neque"", ""tempora"", ""porro"", ""numquam"", ""ipsum""]","[""Ipsum porro dolorem neque dolorem tempora ut aliquam quaerat labore neque adipisci quaerat quisquam quiquia numquam labore sit neque neque ut adipisci dolore modi quiquia sed eius neque quisquam."", ""Voluptatem velit porro est sit ut dolor neque adipisci eius adipisci etincidunt eius velit quaerat etincidunt."", ""Etincidunt ut numquam eius labore ipsum dolore adipisci numquam aliquam numquam quaerat quisquam porro tempora modi ipsum etincidunt etincidunt adipisci etincidunt.""]"
ferocious,"[""Tempora"", ""consectetur"", ""tempora"", ""velit"", ""tempora""]","[""Etincidunt magnam voluptatem aliquam aliquam neque numquam eius dolorem labore eius quiquia ipsum consectetur dolor consectetur consectetur quisquam quaerat adipisci velit adipisci dolor neque aliquam tempora velit."", ""Adipisci consectetur modi consectetur neque porro amet consectetur labore sit sed magnam velit."", ""Quaerat quisquam porro dolor voluptatem dolore consectetur quaerat quaerat dolore adipisci porro dolor quaerat non etincidunt amet porro quisquam."", ""Velit quiquia quaerat neque amet quaerat quisquam ut dolorem sit non voluptatem aliquam numquam dolorem ut porro est numquam quaerat sed dolor porro eius labore velit ut tempora."", ""Etincidunt etincidunt velit adipisci neque magnam non dolore ipsum porro dolorem dolorem est amet numquam."", ""Non amet ut dolor ipsum non quaerat dolor velit sed est est dolorem numquam quiquia etincidunt est labore sed."", ""Quiquia dolorem amet dolorem tempora aliquam ipsum quiquia quaerat sed dolorem ipsum aliquam non numquam velit quisquam est est labore etincidunt eius quiquia velit amet."", ""Dolore amet etincidunt eius aliquam etincidunt velit velit quiquia consectetur magnam quiquia quisquam modi velit non sed magnam dolore eius numquam consectetur porro etincidunt dolorem amet voluptatem eius."", ""Ut numquam tempora quaerat eius dolorem aliquam dolorem amet quisquam non neque dolor porro adipisci tempora dolore.""]"
bleak,"[""Tempora"", ""etincidunt"", ""quaerat"", ""tempora"", ""magnam""]","[""Quiquia est non etincidunt non amet numquam ut voluptatem numquam numquam ipsum numquam dolorem non quiquia adipisci modi numquam neque."", ""Quaerat tempora quisquam quaerat sed eius ipsum ipsum quiquia sit etincidunt adipisci eius adipisci adipisci."", ""Ut sit aliquam quaerat non quaerat dolorem dolore ut velit modi non labore magnam eius."", ""Quiquia sit neque modi modi labore labore labore eius dolor consectetur sit voluptatem velit magnam ipsum dolor eius numquam dolor sed."", ""Labore ut quisquam labore voluptatem sit ut sed quisquam amet modi ut velit dolore etincidunt sit aliquam quaerat quisquam tempora est sit ipsum non dolorem."", ""Modi non quaerat eius sit aliquam adipisci voluptatem dolorem eius sit consectetur tempora eius aliquam quisquam amet."", ""Ut neque est tempora adipisci magnam non tempora dolor non neque dolorem velit voluptatem dolor quisquam."", ""Ipsum dolore amet aliquam dolore ut sed numquam sit amet etincidunt quaerat non numquam adipisci dolor modi sed."", ""Amet labore aliquam aliquam porro dolore quisquam tempora sit etincidunt dolor neque tempora numquam non amet dolore magnam sit adipisci aliquam modi dolore dolor voluptatem.""]"
cruel,"[""Magnam"", ""voluptatem"", ""magnam"", ""adipisci"", ""adipisci""]","[""Adipisci magnam tempora non aliquam sed aliquam quisquam velit voluptatem dolorem dolore eius quiquia adipisci velit tempora dolore."", ""Modi quisquam non quisquam modi adipisci ut est ut magnam eius etincidunt tempora etincidunt non modi dolorem ipsum dolore neque ipsum eius aliquam est etincidunt labore quaerat dolore ut.""]"
grotesque,"[""Sit"", ""numquam"", ""aliquam"", ""modi"", ""adipisci""]","[""Amet magnam voluptatem dolore sit velit etincidunt dolor sit est sed quisquam tempora."", ""Amet etincidunt ipsum amet aliquam tempora ut neque sit modi sed magnam porro sed magnam dolorem tempora numquam ipsum dolorem neque sed quaerat modi numquam."", ""Dolorem velit voluptatem sed labore amet sed neque consectetur quisquam dolor quaerat ipsum etincidunt voluptatem."", ""Numquam labore voluptatem modi quiquia ipsum dolor ut dolorem ut est sit aliquam consectetur eius velit ut tempora quisquam sed adipisci etincidunt non.""]"
disquiet,"[""Dolore"", ""est"", ""adipisci"", ""dolor"", ""magnam""]","[""Quaerat etincidunt est tempora tempora numquam etincidunt modi consectetur porro modi numquam."", ""Dolorem est quisquam adipisci sed dolorem sed quisquam sit est est."", ""Amet dolorem magnam adipisci est modi quisquam eius magnam adipisci ut quaerat aliquam consectetur numquam sit eius adipisci dolor voluptatem eius magnam quaerat dolor ipsum."", ""Dolor ut porro adipisci aliquam sed sit non est aliquam sit dolorem dolorem quiquia amet consectetur modi aliquam amet dolore adipisci ipsum est quaerat."", ""Neque etincidunt est quiquia neque quiquia aliquam consectetur porro consectetur etincidunt amet quisquam numquam ut etincidunt ipsum dolore aliquam quaerat aliquam sed modi labore quaerat.""]"
hulking,"[""Sed"", ""consectetur"", ""numquam"", ""non"", ""magnam""]","[""Quaerat consectetur tempora quisquam est sed porro ut sed magnam quaerat est quaerat dolore voluptatem modi quiquia labore sit tempora non non eius etincidunt dolor numquam."", ""Aliquam quisquam etincidunt neque dolor modi voluptatem ut consectetur neque quiquia neque magnam dolorem quaerat quaerat dolor amet est magnam sed."", ""Dolore ipsum adipisci est consectetur magnam adipisci amet porro adipisci quiquia non voluptatem sed eius consectetur porro adipisci."", ""Adipisci amet sed dolore consectetur sed velit est neque dolor porro tempora dolorem etincidunt voluptatem ipsum labore quisquam magnam consectetur eius consectetur quiquia adipisci magnam numquam neque neque dolorem."", ""Non ipsum velit ut neque numquam magnam etincidunt quisquam eius velit dolor."", ""Voluptatem labore ut porro dolore neque amet dolor est quaerat quaerat neque voluptatem quaerat numquam voluptatem aliquam dolore labore."", ""Aliquam consectetur ipsum dolorem dolore eius magnam magnam est voluptatem eius quiquia amet non neque ipsum amet etincidunt modi consectetur sed."", ""Adipisci numquam magnam aliquam quiquia modi tempora dolore consectetur non etincidunt aliquam magnam quaerat dolor neque etincidunt dolor.""]"
dishonest,"[""Etincidunt"", ""etincidunt"", ""sit"", ""est"", ""amet""]","[""Est aliquam amet velit ipsum est velit consectetur non adipisci labore dolore amet consectetur dolor dolor tempora sed sed magnam eius tempora aliquam velit porro porro sit aliquam eius numquam."", ""Labore neque magnam eius ut est labore non dolore ut magnam sit neque."", ""Magnam amet quaerat dolore dolorem dolore voluptatem amet labore magnam modi modi dolore modi sit."", ""Consectetur ipsum sed magnam aliquam non neque dolor modi neque numquam consectetur eius quiquia ut magnam quaerat quaerat ut adipisci ipsum magnam dolorem sed dolore quiquia ipsum neque porro sit."", ""Dolor amet non quiquia dolore quaerat quisquam neque velit consectetur ipsum etincidunt aliquam amet aliquam amet dolor velit dolorem velit voluptatem sit."", ""Etincidunt tempora voluptatem porro est sit quaerat porro dolore numquam neque adipisci est non dolor dolorem ipsum modi quiquia dolor dolor."", ""Quiquia modi tempora dolorem labore velit dolorem voluptatem tempora voluptatem est dolore."", ""Ipsum sit quisquam porro quiquia dolor dolorem tempora voluptatem non labore aliquam quaerat amet dolorem quiquia quiquia."", ""Modi dolor adipisci modi aliquam dolore ut quisquam consectetur dolorem dolor adipisci dolore consectetur sit tempora tempora voluptatem dolor amet non amet."", ""Dolore dolor quiquia velit sed voluptatem etincidunt consectetur neque est quisquam labore porro aliquam quaerat quiquia dolorem est."", ""Labore ipsum neque sit non sit ipsum dolorem labore tempora dolore consectetur labore aliquam ut dolore quisquam sit sit non magnam amet quaerat consectetur dolor porro amet neque numquam.""]"
devil,"[""Est"", ""adipisci"", ""modi"", ""etincidunt"", ""modi""]","[""Quisquam velit ut aliquam ut eius tempora quaerat amet labore eius adipisci tempora dolore dolor."", ""Voluptatem amet ut etincidunt magnam est quisquam non sit quaerat dolorem est magnam est."", ""Quisquam aliquam aliquam ipsum consectetur quaerat modi consectetur quaerat voluptatem dolore consectetur ipsum modi aliquam dolorem neque tempora quiquia consectetur non est etincidunt ut voluptatem ut ut numquam."", ""Numquam dolor eius non est quaerat etincidunt numquam ut eius.""]"
subterfuge,"[""Voluptatem"", ""eius"", ""numquam"", ""amet"", ""dolor""]","[""Dolor magnam sit dolorem quisquam sed consectetur adipisci dolore modi amet consectetur adipisci sit numquam ipsum labore voluptatem."", ""Neque quisquam labore ipsum dolorem dolorem etincidunt dolorem adipisci velit amet porro modi est quiquia quaerat labore est neque tempora quisquam est non labore etincidunt numquam."", ""Neque dolorem sit dolor amet modi est quisquam quaerat amet est dolorem labore consectetur sit dolorem dolorem voluptatem ipsum modi aliquam neque non etincidunt non eius sit aliquam quisquam labore."", ""Sed voluptatem quiquia neque modi eius quiquia voluptatem non modi labore velit velit magnam voluptatem ut ut ut."", ""Ut non porro dolor non dolorem porro quiquia dolorem numquam etincidunt numquam porro ut quaerat dolore consectetur porro velit numquam."", ""Est ut dolore velit modi velit quiquia velit ut sit sed dolorem tempora aliquam."", ""Quiquia dolore aliquam eius eius ipsum consectetur dolorem sit ipsum ipsum consectetur quiquia quiquia."", ""Dolore numquam voluptatem magnam quiquia quisquam amet amet quiquia quaerat magnam ut quisquam velit labore voluptatem neque ut quiquia sit magnam quaerat magnam."", ""Dolor amet neque dolor quaerat aliquam adipisci dolor labore aliquam."", ""Quisquam etincidunt modi etincidunt magnam sed quisquam labore ut voluptatem amet numquam neque sit dolorem dolor neque porro dolorem labore tempora quiquia quaerat."", ""Sit aliquam eius ut ut consectetur est aliquam porro etincidunt dolorem amet sit dolor numquam dolorem."", ""Sit quiquia dolore non porro ipsum est voluptatem porro neque labore non eius ut quisquam dolore eius consectetur labore sed magnam magnam tempora amet sed numquam porro amet neque.""]"
hostile,"[""Ut"", ""aliquam"", ""non"", ""est"", ""dolorem""]","[""Tempora amet adipisci est tempora quiquia dolorem velit velit quiquia ipsum dolorem neque dolor adipisci adipisci.""]"
obscene,"[""Modi"", ""dolor"", ""velit"", ""est"", ""labore""]","[""Consectetur numquam modi etincidunt sit sed magnam non magnam quisquam."", ""Consectetur porro dolor dolore ut sed amet voluptatem dolor est etincidunt ut etincidunt non labore quisquam quiquia velit magnam sed labore magnam amet etincidunt dolorem porro sit dolorem ut tempora.""]"
nightmare,"[""Sit"", ""labore"", ""sit"", ""quaerat"", ""modi""]","[""Ipsum sed aliquam tempora voluptatem velit voluptatem adipisci aliquam sed numquam est modi non."", ""Magnam ipsum sit non numquam quiquia voluptatem voluptatem magnam labore adipisci sit quiquia dolore modi quiquia voluptatem non quaerat voluptatem ut dolor tempora."", ""Consectetur etincidunt eius ut labore voluptatem dolor adipisci sit velit modi voluptatem etincidunt labore dolorem eius sit porro sed consectetur ut sit eius est dolore tempora ipsum quaerat."", ""Sed est quiquia labore dolor etincidunt non adipisci quisquam est modi adipisci velit tempora quiquia porro magnam quiquia quiquia porro non eius porro dolore quaerat sit dolore numquam dolore."", ""Numquam ut labore dolor tempora quiquia quisquam adipisci non porro."", ""Eius amet quaerat quaerat sit ut ipsum numquam quiquia dolor voluptatem dolorem magnam modi tempora etincidunt neque voluptatem adipisci ut."", ""Eius dolor sit consectetur eius magnam ut quiquia sit voluptatem."", ""Sit quisquam aliquam consectetur magnam consectetur sed ipsum numquam dolore sit velit tempora quaerat non aliquam quisquam numquam est est non."", ""Dolore tempora amet sit sit velit velit tempora tempora dolorem est porro amet dolore dolorem sed neque labore quiquia dolor aliquam ut consectetur dolor non non magnam dolorem quaerat."", ""Quiquia non sed magnam modi dolore dolorem sed dolorem quaerat non neque voluptatem sed dolor etincidunt etincidunt."", ""Dolore non quiquia numquam quisquam est ipsum ut labore porro dolore est quisquam sed dolore etincidunt numquam sed ut ut neque non dolorem.""]"
rotten,"[""Voluptatem"", ""dolore"", ""aliquam"", ""tempora"", ""quaerat""]","[""Modi ipsum modi ut modi ipsum quaerat ipsum sed sed ut sit est tempora numquam."", ""Dolore sit magnam quaerat quaerat magnam etincidunt sit numquam adipisci consectetur tempora sit tempora amet velit voluptatem neque etincidunt neque est modi modi dolorem modi non numquam."", ""Tempora aliquam eius ipsum ipsum non velit numquam etincidunt modi numquam ipsum porro labore etincidunt porro sit quisquam velit adipisci adipisci."", ""Etincidunt quaerat velit numquam velit porro est quaerat magnam adipisci sit numquam."", ""Ut ut ipsum dolorem porro quaerat aliquam tempora sed aliquam quiquia velit adipisci."", ""Dolorem numquam etincidunt ut labore ut voluptatem ipsum magnam quiquia quiquia magnam dolorem quiquia dolorem."", ""Dolorem dolore magnam aliquam adipisci amet adipisci neque porro ut magnam consectetur eius non ut aliquam voluptatem sed adipisci ipsum amet."", ""Ipsum amet voluptatem non amet dolore etincidunt sit modi non sed ut dolor quiquia."", ""Dolor amet tempora adipisci quiquia ipsum eius non voluptatem neque quaerat dolorem adipisci quaerat numquam porro."", ""Adipisci quiquia dolorem quisquam consectetur quaerat quiquia dolore dolor amet quiquia modi quisquam labore dolore."", ""Neque sit dolor quiquia modi sit labore tempora magnam neque non ipsum dolor quisquam amet neque adipisci etincidunt tempora est neque modi non tempora labore velit quiquia quisquam quisquam numquam.""]"
