word_lc,cos_dist,count,root_word,lemma_count
caddy,0.18479,0.05,lighted,1
asa,0.18479,0.1,lighted,1
canal,0.1846,0.05,lighted,1
railroad,0.1846,0.05,lighted,4
dollar,0.18439,0.05,shining,8
majority,0.18435,0.05,incandescent,1
quicken,0.18434,0.05,radiant,1
drugstore,0.18424,0.05,incandescent,9
patron,0.18423,0.05,illuminated,2
conservatory,0.18415,0.05,radiant,1
foxtrot,0.18409,0.05,incandescent,1
isle,0.18392,0.05,phosphorescent,1
edge,0.1839,0.05,luminescent,7
confidence,0.18381,0.05,radiant,1
choke,0.18381,0.1,incandescent,3
fluently,0.18353,0.1,vivid,1
grave,0.18314,0.05,lighted,5
plate,0.18304,0.1,phosphorescent,1
quickly,0.18291,0.05,lit,15
reverse,0.18283,0.05,illuminated,1
basket,0.18282,0.05,lighted,4
music,0.18267,0.1,lit,8
stack,0.18264,0.05,lit,1
ejaculate,0.18253,0.05,phosphorescent,1
bass,0.18252,0.1,phosphorescent,1
lay,0.18242,0.05,shining,3
mark,0.18238,0.05,illuminated,1
embarrassed,0.18198,0.05,illuminated,4
’em,0.18193,0.05,lit,4
jug,0.18179,0.1,incandescent,2
nordic,0.18161,0.05,incandescent,1
permanently,0.18147,0.1,lighted,1
anchor,0.18128,0.1,shining,2
remind,0.18125,0.05,shining,5
stagger,0.18124,0.05,phosphorescent,1
revolve,0.18123,0.05,shining,2
overhang,0.18115,0.05,illuminated,2
crawl,0.181,0.1,phosphorescent,2
port,0.18093,0.05,lighted,2
soldier,0.18075,0.05,shining,2
centre,0.18064,0.05,illuminated,3
area,0.18063,0.1,lighted,1
legacy,0.18047,0.05,incandescent,1
dismount,0.18046,0.05,lighted,1
klipspringer,0.18035,0.05,phosphorescent,7
rug,0.18034,0.1,radiant,2
idol,0.18033,0.15,shining,1
gilda,0.18028,0.1,phosphorescent,1
o,0.18024,0.05,lit,3
sneaker,0.18023,0.05,phosphorescent,1
self,0.18022,0.1,shining,6
decency,0.18017,0.05,shining,3
dispense,0.18014,0.05,lighted,1
milk,0.18011,0.05,incandescent,4
enter,0.17999,0.1,illuminated,8
care,0.17984,0.05,radiant,18
restaurant,0.17981,0.05,lit,6
button,0.17976,0.05,lighted,5
nick,0.17954,0.05,shining,24
jewett,0.17944,0.05,lighted,1
flood,0.17942,0.1,incandescent,1
abandon,0.17942,0.05,incandescent,3
chicken,0.17937,0.05,incandescent,2
rigidly,0.17934,0.15,lighted,2
quad,0.17933,0.05,lighted,1
closet,0.17921,0.05,lighted,1
vicinity,0.17908,0.05,lit,3
santa,0.17908,0.05,lighted,3
exact,0.17903,0.05,vivid,1
policeman,0.179,0.1,shining,14
upper,0.17872,0.05,illuminated,5
cease,0.17853,0.05,incandescent,3
separate,0.1784,0.1,lighted,3
roadside,0.17838,0.15,illuminated,1
hornbeams,0.17837,0.05,lighted,1
bend,0.17827,0.05,lighted,10
el,0.17794,0.05,incandescent,1
halfway,0.17786,0.05,lit,3
ulster,0.17766,0.05,lighted,1
sheet,0.17763,0.1,phosphorescent,2
dispose,0.17758,0.1,lighted,1
sweetie,0.1771,0.05,radiant,1
workman,0.17703,0.05,lighted,2
swing,0.17634,0.05,lighted,4
foul,0.17614,0.05,phosphorescent,2
fishing,0.17606,0.05,phosphorescent,1
deaf,0.17604,0.05,lit,1
study,0.17602,0.05,illuminated,6
carve,0.176,0.05,lighted,1
spread,0.17593,0.05,illuminated,5
monkey,0.17588,0.05,phosphorescent,1
cafés,0.17586,0.05,lit,1
seaboard,0.17584,0.05,phosphorescent,1
unintelligible,0.17583,0.05,illuminated,1
leash,0.17573,0.05,lighted,3
shift,0.17569,0.05,illuminated,5
pump,0.17567,0.1,radiant,5
straw,0.17563,0.05,lighted,5
waste,0.17532,0.05,incandescent,4
identify,0.17531,0.05,illuminated,2
control,0.17524,0.05,luminescent,8
drill,0.17507,0.05,lighted,1
substitute,0.17487,0.05,incandescent,1
kerb,0.17486,0.05,illuminated,1
unscrew,0.17482,0.05,lighted,1
tentatively,0.17449,0.05,lit,2
tongue,0.17437,0.1,phosphorescent,2
flushing,0.17436,0.05,lighted,2
cap,0.17434,0.05,lighted,3
hand,0.17422,0.1,lighted,104
tooth,0.1741,0.05,phosphorescent,1
viols,0.174,0.05,incandescent,1
decompose,0.17395,0.05,phosphorescent,1
toilet,0.1738,0.05,lighted,1
ice,0.17376,0.05,phosphorescent,6
birth,0.17374,0.05,radiant,1
remotely,0.17371,0.05,lit,2
act,0.17346,0.05,incandescent,7
conclude,0.17345,0.05,illuminated,1
bles,0.17338,0.05,lighted,2
carnegie,0.17332,0.05,lit,1
cut,0.17323,0.05,lighted,7
balance,0.17315,0.05,radiant,5
escort,0.17308,0.05,luminescent,1
mr.,0.17289,0.05,phosphorescent,84
mother,0.17255,0.05,radiant,10
eighteen,0.17228,0.05,illuminated,3
pyramid,0.17228,0.05,illuminated,1
di,0.17191,0.05,luminescent,1
boulogne,0.17171,0.05,phosphorescent,1
quart,0.17165,0.05,incandescent,1
pre,0.17155,0.05,lit,2
fasten,0.17146,0.05,phosphorescent,1
yacht,0.17125,0.05,phosphorescent,5
undeserted,0.17125,0.05,illuminated,1
flink,0.17121,0.05,incandescent,1
proprietary,0.17108,0.05,luminescent,1
conceivably,0.17089,0.05,phosphorescent,1
library,0.17043,0.05,lit,10
subway,0.17026,0.05,phosphorescent,2
invitation,0.17018,0.05,illuminated,3
sing,0.17011,0.05,lit,7
whereabouts,0.17006,0.05,phosphorescent,1
alignment,0.17002,0.05,illuminated,1
muffle,0.16987,0.05,incandescent,1
understandingly,0.16965,0.05,lit,2
auto,0.16955,0.1,illuminated,1
dutch,0.16941,0.1,incandescent,1
sh,0.16917,0.05,lit,2
transport,0.16856,0.05,luminescent,1
ah,0.16851,0.05,lit,3
uncivilized,0.16841,0.05,incandescent,1
8:15,0.16828,0.05,luminescent,1
nest,0.16817,0.05,lit,1
desk,0.16764,0.05,lit,4
de,0.16729,0.05,incandescent,6
sit,0.1672,0.05,lit,62
es,0.16692,0.05,lit,1
city,0.16692,0.05,lit,19
simmer,0.16659,0.05,incandescent,1
allied,0.16643,0.05,lit,1
seventy,0.16633,0.05,incandescent,1
bois,0.16617,0.05,lit,1
american,0.16605,0.05,incandescent,7
banjo,0.16556,0.05,incandescent,2
colonial,0.16522,0.05,incandescent,1
ale,0.1648,0.05,incandescent,5
roughly,0.16478,0.05,incandescent,1
eckhaust,0.1646,0.05,incandescent,1
dine,0.16434,0.05,lit,1
nonexistent,0.16406,0.1,incandescent,1
reporter,0.16405,0.05,luminescent,2
wholesale,0.16345,0.05,incandescent,1
fry,0.16332,0.05,incandescent,1
meaning,0.16289,0.05,lit,1
broadway,0.16249,0.05,lit,4
replace,0.16228,0.05,incandescent,2
hen,0.16207,0.05,lit,2
boom,0.16199,0.05,lit,2
wound,0.16191,0.05,lit,1
extinction,0.16157,0.05,luminescent,1
politely,0.1615,0.05,lit,8
civet,0.16124,0.05,luminescent,3
it—“and,0.16075,0.05,lit,1
muslin,0.16064,0.05,incandescent,1
pose,0.16061,0.05,lit,1
betty,0.16046,0.05,incandescent,1
outa,0.16041,0.05,lit,1
holocaust,0.1601,0.05,incandescent,1
bar,0.15999,0.05,lit,3
female,0.15992,0.05,incandescent,1
trimalchio,0.15988,0.1,incandescent,1
wanderer,0.15987,0.05,luminescent,1
stale,0.15901,0.05,incandescent,2
drunk,0.15883,0.05,lit,8
jongs,0.15864,0.05,lit,1
claudia,0.1586,0.05,luminescent,1
college,0.15846,0.05,lit,11
neighbourhood,0.15826,0.05,lit,2
row,0.15781,0.05,lit,7
department,0.15752,0.05,lit,1
urban,0.15722,0.05,lit,1
town,0.15647,0.05,lit,25
draw,0.15585,0.05,lit,21
throw,0.15551,0.05,lit,21
firmly,0.15549,0.05,lit,2
coffee,0.15417,0.05,lit,7
remember”—she,0.15255,0.05,lit,1
journal,0.15239,0.05,lit,1
immediately,0.15221,0.05,lit,16
tuolomee,0.15209,0.05,lit,2
