words,synonyms,definitions
drunken,"[""Magnam"", ""porro"", ""ipsum"", ""etincidunt"", ""sit"", ""tempora"", ""tempora"", ""non"", ""ipsum"", ""velit"", ""amet"", ""ipsum"", ""quiquia"", ""dolor"", ""quaerat"", ""modi"", ""porro""]","[""Quisquam quisquam ut modi dolorem amet tempora quaerat voluptatem labore dolor etincidunt non."", ""Dolor dolor neque dolorem ut dolore dolore eius dolor magnam quisquam non ipsum quaerat."", ""Quiquia dolore sed amet eius quaerat dolore labore dolore dolorem."", ""Etincidunt quiquia ipsum quiquia porro consectetur modi consectetur voluptatem voluptatem tempora neque ipsum etincidunt tempora."", ""Est quisquam sit est aliquam est porro numquam consectetur magnam adipisci neque etincidunt adipisci dolor dolore tempora dolorem numquam neque quiquia est dolor non quisquam ipsum."", ""Dolorem etincidunt adipisci porro est numquam velit amet eius numquam sit aliquam labore amet porro velit consectetur etincidunt."", ""Modi labore velit velit voluptatem porro tempora ut voluptatem ut aliquam labore adipisci."", ""Dolor sed velit tempora adipisci velit modi ipsum amet velit dolor ut quaerat etincidunt neque est eius numquam numquam labore sed eius labore sit velit."", ""Velit dolore aliquam neque consectetur quaerat ut amet magnam sit etincidunt quaerat quaerat ipsum quiquia non sed sed voluptatem ipsum."", ""Sed dolor non dolore aliquam labore quiquia consectetur sit ipsum quisquam voluptatem magnam quaerat dolorem adipisci consectetur."", ""Consectetur modi quiquia voluptatem ut est neque modi voluptatem sit dolore quisquam sit etincidunt sed ipsum dolore consectetur numquam magnam ipsum.""]"
well,"[""Consectetur"", ""voluptatem"", ""magnam"", ""etincidunt"", ""quiquia"", ""quisquam"", ""quisquam"", ""consectetur"", ""quisquam"", ""eius"", ""neque"", ""modi"", ""sit"", ""porro"", ""est"", ""est"", ""est"", ""ut"", ""etincidunt"", ""etincidunt""]","[""Velit voluptatem est magnam aliquam etincidunt non magnam est adipisci adipisci voluptatem est est quaerat."", ""Dolorem porro sed amet labore aliquam aliquam velit magnam quaerat labore sit neque quiquia porro quiquia tempora quaerat aliquam neque voluptatem labore modi aliquam magnam dolore quisquam."", ""Ipsum porro quisquam non velit modi modi quaerat quiquia labore adipisci labore quisquam sed etincidunt tempora est amet consectetur est."", ""Velit quiquia voluptatem quiquia adipisci voluptatem consectetur quaerat consectetur consectetur quiquia eius modi magnam numquam adipisci quaerat sit modi."", ""Consectetur dolore tempora adipisci numquam amet quiquia porro non tempora est labore voluptatem consectetur quaerat est voluptatem numquam."", ""Etincidunt magnam tempora quisquam quiquia consectetur labore modi numquam quisquam labore etincidunt ut quiquia."", ""Amet dolor quisquam dolorem sit modi voluptatem ipsum amet porro modi.""]"
delight,"[""Modi"", ""voluptatem"", ""voluptatem"", ""est"", ""est"", ""consectetur"", ""etincidunt"", ""est"", ""dolore"", ""tempora"", ""sit"", ""amet"", ""etincidunt"", ""ut"", ""quiquia"", ""amet"", ""numquam"", ""porro"", ""sit"", ""eius"", ""ut"", ""tempora"", ""neque"", ""tempora"", ""adipisci"", ""neque"", ""ipsum"", ""sit"", ""sed"", ""non"", ""ipsum"", ""labore"", ""labore""]","[""Sit numquam magnam quiquia eius consectetur adipisci dolore amet dolor dolore ut aliquam velit voluptatem sit consectetur eius aliquam sit dolor sit sit non tempora."", ""Velit aliquam sit quaerat adipisci amet neque ipsum porro dolor adipisci quisquam neque voluptatem adipisci eius consectetur.""]"
fierce,"[""Numquam"", ""consectetur"", ""etincidunt"", ""eius"", ""velit"", ""labore"", ""tempora"", ""amet"", ""dolor"", ""sed"", ""est"", ""aliquam"", ""eius"", ""velit"", ""etincidunt"", ""tempora"", ""aliquam"", ""ipsum"", ""ipsum"", ""sed""]","[""Ut quiquia consectetur dolor magnam dolore dolor labore numquam sit dolor etincidunt est sed aliquam eius est dolore dolorem ipsum."", ""Quaerat adipisci etincidunt neque aliquam neque consectetur etincidunt amet quisquam aliquam dolore aliquam dolor adipisci aliquam quisquam voluptatem."", ""Magnam porro sit magnam numquam tempora neque modi neque adipisci amet dolore quisquam dolore amet porro quaerat eius labore dolor."", ""Neque quaerat numquam sit tempora labore modi porro consectetur voluptatem dolorem eius sed ut dolorem aliquam ipsum aliquam dolorem tempora etincidunt etincidunt quaerat dolore consectetur amet."", ""Voluptatem quisquam labore eius velit etincidunt sit labore sit sit non est dolorem voluptatem ipsum non dolorem ipsum eius modi quisquam velit consectetur consectetur voluptatem consectetur ut adipisci aliquam."", ""Dolore ipsum sit consectetur velit etincidunt etincidunt adipisci magnam dolore quaerat quisquam non numquam modi tempora voluptatem etincidunt quisquam consectetur porro dolorem dolorem porro eius non voluptatem."", ""Ipsum ut est modi sit quaerat non velit ut consectetur est sit modi quiquia magnam voluptatem."", ""Etincidunt dolor labore velit dolorem aliquam aliquam velit etincidunt adipisci etincidunt etincidunt non non consectetur voluptatem ipsum aliquam numquam dolore quiquia magnam ipsum.""]"
adapt,"[""Adipisci"", ""velit"", ""neque"", ""magnam"", ""modi"", ""sit"", ""sit"", ""adipisci"", ""dolorem"", ""quiquia"", ""labore"", ""quiquia"", ""quaerat""]","[""Dolore voluptatem quaerat neque sed dolor consectetur amet numquam adipisci ipsum aliquam quiquia dolor dolore amet eius amet porro adipisci aliquam quaerat ipsum velit."", ""Est numquam quisquam quiquia porro magnam adipisci voluptatem quiquia est eius modi quisquam neque non."", ""Magnam dolore consectetur voluptatem neque dolor sit eius est quaerat velit labore modi neque quiquia."", ""Eius labore etincidunt aliquam magnam neque dolorem labore sit dolor magnam labore magnam adipisci neque est quaerat non non."", ""Quisquam quiquia dolorem quisquam eius quaerat ipsum velit magnam velit quaerat voluptatem non etincidunt porro non dolore tempora quiquia."", ""Non ipsum aliquam sit sit dolorem quiquia quaerat non non non consectetur ipsum modi tempora dolor tempora numquam quiquia.""]"
gloom,"[""Tempora"", ""velit"", ""numquam"", ""dolorem"", ""quiquia"", ""eius"", ""ipsum"", ""velit"", ""dolor"", ""ipsum""]","[""Tempora velit aliquam modi dolorem numquam adipisci etincidunt quiquia dolorem quaerat eius ipsum porro."", ""Aliquam consectetur voluptatem dolorem amet magnam tempora dolor labore dolor quiquia quisquam dolore etincidunt quaerat quisquam tempora eius labore dolore porro voluptatem neque consectetur numquam est labore est dolorem."", ""Amet consectetur est amet dolore adipisci sed etincidunt adipisci velit dolor est tempora adipisci dolore aliquam dolore amet aliquam porro dolor."", ""Porro adipisci quisquam etincidunt neque voluptatem sed quiquia magnam amet adipisci aliquam magnam ipsum quiquia tempora etincidunt numquam sit eius velit."", ""Adipisci dolore modi etincidunt magnam consectetur labore ipsum ipsum consectetur numquam consectetur velit modi quaerat porro modi."", ""Magnam voluptatem consectetur modi voluptatem consectetur velit est est consectetur non etincidunt dolore non non adipisci ut tempora labore."", ""Tempora quaerat magnam quiquia dolor quisquam consectetur dolor aliquam ipsum ipsum tempora quaerat amet tempora dolor voluptatem adipisci sit."", ""Eius ut dolorem consectetur ut etincidunt non numquam consectetur ut sed etincidunt quiquia aliquam porro ut voluptatem quiquia quisquam quaerat amet ipsum quaerat sit amet non amet est."", ""Amet ut aliquam etincidunt voluptatem magnam velit voluptatem ipsum voluptatem porro dolor sit aliquam quisquam voluptatem quisquam ipsum aliquam quisquam modi quisquam dolorem non quiquia.""]"
ravage,"[""Sed"", ""adipisci"", ""labore"", ""tempora"", ""magnam"", ""consectetur"", ""est"", ""etincidunt"", ""sit"", ""ut"", ""porro"", ""tempora"", ""non"", ""magnam"", ""dolor"", ""quiquia"", ""quisquam"", ""magnam"", ""etincidunt"", ""voluptatem"", ""ut"", ""tempora"", ""est"", ""dolorem"", ""non"", ""quaerat""]","[""Quisquam non aliquam etincidunt dolorem magnam dolore tempora aliquam consectetur non."", ""Velit magnam non voluptatem amet etincidunt quaerat quaerat dolor quisquam quaerat adipisci magnam voluptatem etincidunt.""]"
reply,"[""Neque"", ""labore"", ""ut"", ""adipisci"", ""est"", ""voluptatem"", ""dolore"", ""voluptatem"", ""consectetur"", ""dolorem"", ""eius"", ""non"", ""eius"", ""quaerat"", ""voluptatem"", ""eius"", ""ipsum"", ""voluptatem"", ""aliquam"", ""est"", ""dolor"", ""dolor"", ""quaerat"", ""etincidunt"", ""modi""]","[""Dolor non aliquam dolore quaerat etincidunt quisquam ut velit adipisci neque sed ipsum quaerat."", ""Porro quaerat dolore consectetur modi neque consectetur sed est modi."", ""Porro porro modi ut sit quaerat ipsum est aliquam dolorem porro consectetur quiquia neque aliquam sit ut neque quisquam modi dolore modi dolore quiquia quiquia sed magnam consectetur ipsum."", ""Est neque porro sit non ipsum ipsum consectetur est ut est eius adipisci numquam velit sed voluptatem magnam."", ""Sit aliquam est ut amet dolore tempora ut etincidunt modi modi non numquam consectetur consectetur sit voluptatem quiquia ipsum porro quaerat aliquam modi magnam sed."", ""Magnam sit labore voluptatem velit amet magnam quiquia amet labore dolorem voluptatem numquam modi quiquia voluptatem sit voluptatem dolorem."", ""Ipsum amet consectetur sed modi quiquia non modi numquam porro aliquam quaerat aliquam voluptatem eius dolorem velit quiquia porro numquam quisquam ipsum quaerat dolore numquam quisquam dolor aliquam sed porro."", ""Quisquam numquam modi porro quisquam neque sed sit neque neque porro est."", ""Dolorem non etincidunt sed velit labore quiquia labore consectetur ipsum labore quisquam eius modi velit ut etincidunt tempora ipsum aliquam dolore dolorem voluptatem aliquam dolor."", ""Aliquam non ut labore eius neque sit amet tempora tempora dolore sed modi dolorem."", ""Tempora labore velit tempora magnam modi est eius velit etincidunt quisquam aliquam dolore dolorem neque labore modi."", ""Labore porro adipisci sed quiquia aliquam neque dolorem eius consectetur.""]"
clicking,"[""Labore"", ""labore"", ""voluptatem"", ""dolorem"", ""neque"", ""voluptatem"", ""consectetur"", ""numquam"", ""ut"", ""aliquam"", ""quiquia"", ""porro"", ""sit"", ""labore"", ""dolorem"", ""etincidunt"", ""consectetur"", ""est"", ""neque"", ""consectetur""]","[""Amet aliquam sed porro numquam dolorem magnam dolore porro dolor quaerat magnam consectetur dolor."", ""Sed consectetur tempora sed dolorem voluptatem dolor sed dolorem aliquam numquam."", ""Dolorem aliquam tempora tempora tempora voluptatem est non ipsum dolorem aliquam sit quisquam porro labore porro numquam etincidunt numquam quisquam."", ""Numquam modi magnam modi aliquam voluptatem dolor non labore ut etincidunt quaerat quisquam dolor amet numquam velit voluptatem."", ""Quiquia eius consectetur labore modi tempora tempora tempora ipsum neque ipsum dolor ut amet non."", ""Tempora est neque magnam etincidunt dolor consectetur amet dolorem porro porro porro dolor."", ""Velit voluptatem labore dolore quaerat dolorem labore dolor aliquam sed sit eius porro est neque sed sed etincidunt quaerat dolor modi modi voluptatem porro.""]"
straightforward,"[""Dolore"", ""sed"", ""eius"", ""velit"", ""sed"", ""ut"", ""voluptatem"", ""aliquam"", ""dolor"", ""est"", ""velit"", ""aliquam"", ""quisquam"", ""dolore"", ""non""]","[""Amet ipsum tempora tempora adipisci velit labore consectetur labore quisquam quaerat dolor etincidunt numquam velit magnam adipisci quisquam numquam ut aliquam quaerat magnam labore numquam.""]"
betray,"[""Porro"", ""labore"", ""sit"", ""consectetur"", ""amet"", ""sit"", ""quaerat"", ""consectetur"", ""dolorem"", ""adipisci"", ""velit"", ""consectetur"", ""non"", ""sit"", ""etincidunt"", ""amet"", ""porro"", ""etincidunt"", ""ipsum"", ""etincidunt"", ""tempora"", ""porro"", ""dolore"", ""non"", ""etincidunt"", ""quaerat"", ""ut"", ""dolorem""]","[""Ipsum voluptatem est velit quiquia numquam etincidunt sed quiquia porro neque ut ut."", ""Amet voluptatem dolor est quaerat modi quisquam labore modi ipsum non modi."", ""Amet quisquam quiquia dolor etincidunt ipsum modi velit amet quiquia ipsum sed quaerat quiquia consectetur consectetur porro eius dolorem ut porro sed quaerat labore velit."", ""Adipisci ut est est quiquia magnam quaerat adipisci consectetur sit numquam adipisci amet porro non numquam quiquia velit aliquam magnam non tempora magnam adipisci velit ipsum numquam tempora dolorem."", ""Numquam porro dolorem quiquia ipsum eius dolorem magnam labore voluptatem ipsum velit numquam modi amet sit."", ""Quaerat quaerat dolore quisquam labore modi quiquia tempora magnam quiquia sit labore porro velit adipisci magnam quiquia voluptatem dolor sit."", ""Modi sit non numquam non amet quisquam eius tempora labore voluptatem numquam amet est amet porro porro."", ""Quisquam amet neque magnam eius porro est modi quiquia amet ipsum dolore."", ""Modi ipsum quisquam velit etincidunt dolor velit dolore aliquam porro sit eius dolore dolorem ipsum etincidunt."", ""Amet dolorem aliquam velit non voluptatem consectetur ipsum quaerat quiquia aliquam aliquam est dolore voluptatem velit labore porro neque sit non neque dolor quiquia dolor velit dolor porro labore."", ""Quiquia dolor eius porro consectetur sit amet eius sit quaerat dolore sed.""]"
drift,"[""Neque"", ""eius"", ""dolore"", ""sed"", ""modi"", ""velit"", ""quisquam"", ""modi"", ""non"", ""porro"", ""dolor"", ""numquam"", ""modi""]","[""Dolor est tempora dolorem dolorem sed etincidunt neque sit dolorem dolorem eius labore labore amet non voluptatem quiquia adipisci adipisci consectetur dolorem quiquia."", ""Eius sed eius voluptatem numquam modi quaerat tempora tempora consectetur voluptatem porro adipisci aliquam etincidunt ut dolor non consectetur amet non dolorem modi ut voluptatem quiquia ut.""]"
oak,"[""Quisquam"", ""modi"", ""numquam"", ""etincidunt"", ""quisquam"", ""adipisci"", ""ut"", ""labore"", ""dolor"", ""aliquam"", ""velit"", ""magnam"", ""magnam"", ""consectetur"", ""quisquam"", ""modi"", ""neque"", ""quiquia"", ""quiquia"", ""quisquam"", ""sit"", ""dolore""]","[""Dolorem consectetur numquam porro non quisquam ipsum ipsum aliquam numquam dolor adipisci etincidunt velit sed ut non etincidunt eius magnam velit quaerat est dolor velit dolore magnam dolor."", ""Quiquia quiquia porro tempora sed sit voluptatem modi ut modi magnam dolore eius est labore quaerat."", ""Non dolore velit ipsum voluptatem dolorem non quaerat aliquam tempora ut neque sit quisquam sed velit quisquam sed dolor non dolor."", ""Quaerat tempora ut labore velit eius non voluptatem quiquia non quaerat quisquam est porro dolore."", ""Quaerat dolore est voluptatem etincidunt modi dolor velit quaerat tempora etincidunt magnam modi magnam magnam quiquia tempora adipisci eius dolore dolore modi numquam quaerat neque."", ""Labore consectetur magnam amet est est aliquam modi dolor non dolor dolorem non etincidunt velit voluptatem modi labore etincidunt ipsum numquam dolorem adipisci eius quiquia."", ""Aliquam ut dolorem dolore amet est velit quaerat ut etincidunt non aliquam labore ipsum voluptatem etincidunt ut amet."", ""Quisquam neque numquam amet consectetur aliquam numquam voluptatem numquam magnam aliquam etincidunt ut etincidunt."", ""Etincidunt dolore non quiquia quiquia labore adipisci porro amet quaerat sit dolor neque amet voluptatem amet sed dolor dolore dolore est quiquia porro adipisci ut voluptatem eius etincidunt.""]"
disquiet,"[""Amet"", ""porro"", ""magnam"", ""sit"", ""velit"", ""voluptatem"", ""est"", ""velit"", ""etincidunt"", ""eius"", ""ipsum"", ""neque"", ""consectetur"", ""velit"", ""quaerat"", ""consectetur"", ""magnam"", ""modi"", ""dolore"", ""quaerat"", ""non"", ""labore"", ""numquam"", ""magnam"", ""etincidunt"", ""sed"", ""labore"", ""est"", ""porro"", ""modi"", ""modi""]","[""Est labore non ipsum eius neque quaerat quisquam dolorem neque tempora est."", ""Labore sed neque voluptatem quisquam neque quiquia ut non eius quisquam aliquam eius tempora labore consectetur ut dolore etincidunt voluptatem sit non."", ""Labore numquam voluptatem dolor est adipisci voluptatem non amet aliquam modi eius."", ""Dolor velit modi consectetur amet amet aliquam ipsum dolor dolor quaerat sed tempora."", ""Consectetur adipisci voluptatem porro sed dolore adipisci voluptatem quiquia labore sit ipsum neque velit neque velit labore non consectetur sit etincidunt ipsum sit."", ""Tempora dolore labore sed dolor ipsum ut adipisci magnam etincidunt porro consectetur magnam est."", ""Consectetur modi labore consectetur magnam tempora etincidunt etincidunt labore eius porro numquam aliquam quiquia quisquam neque sit dolore etincidunt modi non amet tempora numquam ut."", ""Labore quiquia adipisci dolorem adipisci magnam eius etincidunt modi numquam ipsum quisquam."", ""Amet consectetur labore tempora ipsum dolore sit tempora quisquam quiquia numquam sed."", ""Velit amet aliquam numquam ut labore modi amet ut consectetur dolor ut dolorem neque eius."", ""Adipisci ipsum porro modi dolore sit neque non dolorem non quisquam."", ""Amet est consectetur numquam modi quiquia voluptatem dolorem dolorem non magnam.""]"
