words,synonyms,definitions
wonderful,"[""Est"", ""neque"", ""amet"", ""dolore"", ""dolor""]","[""Porro est sit ipsum modi voluptatem dolorem consectetur tempora modi est labore ut est tempora velit neque."", ""Quaerat numquam neque velit magnam modi dolorem quiquia quiquia neque neque dolore dolore quisquam dolor adipisci quiquia modi."", ""Sit dolorem adipisci porro est etincidunt ut sit est numquam dolor neque ipsum aliquam est porro adipisci quaerat neque aliquam adipisci quisquam aliquam amet dolore velit dolorem ut."", ""Neque velit ipsum quiquia numquam porro numquam consectetur eius quaerat ut."", ""Non consectetur consectetur quaerat etincidunt est sit dolore numquam dolor ipsum quaerat quisquam magnam voluptatem magnam ut neque sed sit adipisci porro voluptatem voluptatem."", ""Consectetur neque quaerat eius sit aliquam dolore adipisci eius etincidunt est voluptatem velit etincidunt est amet ipsum eius porro etincidunt non est consectetur eius dolorem neque."", ""Magnam consectetur consectetur neque voluptatem velit magnam labore dolore quiquia."", ""Eius amet tempora modi velit velit quisquam etincidunt tempora porro porro voluptatem neque quisquam voluptatem adipisci ipsum aliquam etincidunt amet eius non dolore consectetur numquam sit consectetur labore."", ""Quisquam magnam porro adipisci dolore voluptatem modi magnam aliquam consectetur consectetur amet sit labore tempora non velit quaerat quiquia quaerat quiquia etincidunt tempora quisquam velit."", ""Quisquam sit sit adipisci eius velit amet est quaerat adipisci non quaerat aliquam numquam est tempora voluptatem ut labore tempora aliquam quisquam aliquam dolore magnam."", ""Magnam quisquam ut modi amet tempora quaerat velit tempora amet labore amet sit dolorem ipsum dolorem consectetur consectetur quisquam dolor aliquam.""]"
weird,"[""Ut"", ""est"", ""quiquia"", ""sed"", ""dolore""]","[""Labore consectetur modi quisquam sed tempora adipisci non non neque eius ut consectetur ipsum non quisquam quaerat est voluptatem est adipisci tempora etincidunt."", ""Consectetur numquam consectetur tempora modi quaerat ipsum quisquam dolorem sed sit neque aliquam est eius quaerat adipisci.""]"
fantastic,"[""Ipsum"", ""ipsum"", ""voluptatem"", ""modi"", ""ipsum""]","[""Magnam non consectetur quiquia velit labore consectetur tempora eius labore labore amet tempora est tempora aliquam numquam dolorem neque tempora sit quisquam dolor."", ""Neque adipisci labore dolor ut quiquia dolore neque adipisci adipisci porro velit velit quaerat dolorem quaerat quisquam."", ""Amet dolore est ut numquam tempora quiquia quaerat ipsum dolorem modi dolore porro eius labore sed eius consectetur labore dolore."", ""Sit amet labore consectetur quisquam quisquam amet neque eius numquam quiquia ut numquam sed non modi dolor magnam porro labore ut porro voluptatem non sit."", ""Tempora est dolore dolor dolor sed etincidunt consectetur dolor dolore numquam quisquam quiquia adipisci ipsum."", ""Quiquia dolorem tempora ipsum quaerat quaerat consectetur dolor neque amet consectetur amet etincidunt etincidunt amet tempora dolor porro tempora amet sit dolore ipsum dolor dolore ipsum magnam."", ""Magnam aliquam quiquia quiquia eius quaerat dolorem quiquia modi sed dolorem velit neque."", ""Voluptatem labore amet non aliquam eius etincidunt ut quisquam dolor dolorem velit quiquia dolor eius etincidunt consectetur voluptatem porro."", ""Numquam dolore ipsum ipsum sit porro quisquam quiquia sed consectetur numquam voluptatem sit velit velit modi aliquam labore voluptatem labore quaerat velit amet voluptatem.""]"
significant,"[""Est"", ""ipsum"", ""sed"", ""ipsum"", ""tempora""]","[""Quisquam quaerat voluptatem voluptatem neque consectetur tempora dolorem non amet quiquia."", ""Labore tempora sit velit modi numquam eius sed quaerat voluptatem velit labore consectetur porro sed neque voluptatem dolor etincidunt etincidunt velit ut neque dolorem numquam.""]"
gorgeous,"[""Aliquam"", ""dolorem"", ""amet"", ""eius"", ""eius""]","[""Quaerat etincidunt neque amet sit est numquam consectetur eius labore quiquia modi eius dolorem modi dolore adipisci modi sed neque magnam ipsum amet dolorem magnam ipsum consectetur.""]"
lovely,"[""Tempora"", ""dolor"", ""labore"", ""voluptatem"", ""amet""]","[""Adipisci non adipisci consectetur amet sit eius tempora eius etincidunt magnam eius amet etincidunt tempora eius quaerat aliquam sed quisquam ipsum adipisci neque quaerat amet."", ""Porro amet ut etincidunt amet consectetur tempora quiquia ipsum sed dolore consectetur dolore ipsum velit quaerat modi quisquam modi porro labore amet est aliquam quisquam dolore amet etincidunt ipsum."", ""Labore sed ipsum ut est tempora adipisci amet non tempora labore."", ""Dolor sit modi non sed porro adipisci quiquia quaerat aliquam."", ""Ipsum aliquam dolor dolore modi velit non quaerat numquam non dolore quaerat dolore aliquam adipisci sit non voluptatem consectetur porro."", ""Sed modi dolorem ipsum consectetur aliquam velit modi sed sed aliquam labore sit consectetur quiquia est dolorem aliquam velit magnam adipisci."", ""Est est labore magnam dolor neque modi voluptatem consectetur ipsum amet non consectetur."", ""Voluptatem tempora sit amet dolorem non amet quisquam dolorem dolor est aliquam aliquam ut modi consectetur labore dolore ut sit ipsum non quaerat numquam."", ""Numquam magnam non tempora labore porro est sed etincidunt dolore dolorem tempora sed ipsum labore labore sed etincidunt voluptatem ipsum quisquam etincidunt quiquia eius ut ipsum dolore.""]"
big,"[""Dolorem"", ""aliquam"", ""dolor"", ""velit"", ""consectetur""]","[""Ut neque adipisci numquam modi adipisci labore adipisci tempora magnam sed amet magnam quiquia quaerat labore porro etincidunt velit ipsum quaerat tempora sit etincidunt velit labore."", ""Consectetur ut dolore numquam labore porro sit consectetur dolor etincidunt sed ut eius eius quisquam ipsum ipsum sed sit."", ""Quiquia neque tempora velit dolorem quaerat sit numquam dolorem numquam dolor sed etincidunt quiquia ipsum eius numquam eius est voluptatem est neque porro non adipisci numquam porro modi."", ""Aliquam neque dolor quiquia consectetur porro dolore numquam quiquia consectetur voluptatem.""]"
splendid,"[""Quisquam"", ""ut"", ""ut"", ""aliquam"", ""dolorem""]","[""Neque labore porro quaerat labore sit velit tempora numquam etincidunt labore sit numquam amet dolorem labore adipisci etincidunt non voluptatem consectetur labore labore voluptatem ipsum voluptatem sit sed porro voluptatem."", ""Modi dolorem quisquam numquam velit ut dolore ut porro quiquia est adipisci dolorem voluptatem non non aliquam quaerat modi est voluptatem est."", ""Est dolore dolor sit neque labore non sit etincidunt adipisci sit velit quaerat non ut consectetur."", ""Quisquam tempora adipisci magnam consectetur est adipisci numquam etincidunt quisquam dolorem neque aliquam sed quaerat amet adipisci ut."", ""Velit non aliquam quisquam aliquam est porro est magnam aliquam dolorem dolore numquam quaerat consectetur."", ""Quaerat dolorem modi amet sit aliquam est non voluptatem eius amet dolor labore ut non dolor eius porro est numquam porro labore."", ""Porro dolorem adipisci est porro quisquam magnam ut velit quiquia amet dolor magnam velit labore velit aliquam ipsum."", ""Quiquia ipsum quisquam dolorem ut amet velit dolore eius quaerat numquam dolor neque numquam dolor non sed consectetur dolorem dolore adipisci tempora quaerat eius."", ""Modi adipisci etincidunt est velit labore etincidunt consectetur sed velit amet eius sit ut magnam quisquam.""]"
bizarre,"[""Quisquam"", ""voluptatem"", ""quaerat"", ""quaerat"", ""ipsum""]","[""Eius consectetur quiquia quisquam dolorem sed dolore eius dolorem etincidunt consectetur etincidunt tempora amet ut numquam labore tempora ut consectetur quaerat ut etincidunt tempora est modi numquam etincidunt porro eius."", ""Ipsum dolor amet etincidunt sed labore non dolor adipisci tempora sed velit quiquia quaerat voluptatem adipisci numquam sit non dolorem porro numquam etincidunt dolorem.""]"
startling,"[""Neque"", ""consectetur"", ""ipsum"", ""aliquam"", ""dolorem""]","[""Quiquia porro modi consectetur labore labore etincidunt etincidunt voluptatem neque est consectetur sed porro est."", ""Porro quiquia magnam labore modi numquam velit tempora eius ut eius quaerat."", ""Porro adipisci sed ipsum labore sit consectetur consectetur quisquam etincidunt non ipsum."", ""Quisquam etincidunt est labore eius dolorem non non modi ut est ipsum porro consectetur velit dolor non sed etincidunt aliquam ipsum ut dolor sed labore eius dolor."", ""Porro sit etincidunt quaerat tempora numquam modi labore modi modi sed est amet aliquam quiquia quiquia dolor etincidunt dolor."", ""Dolorem sit voluptatem ut non sed voluptatem est etincidunt tempora quiquia ipsum consectetur velit."", ""Dolore dolor eius ipsum quisquam ut sed tempora dolor etincidunt dolor dolorem eius porro aliquam magnam tempora labore sed sed est tempora ipsum tempora eius dolorem.""]"
peculiarly,"[""Porro"", ""sed"", ""porro"", ""labore"", ""magnam""]","[""Etincidunt labore etincidunt dolorem porro dolore quiquia eius dolorem adipisci."", ""Dolorem modi eius magnam etincidunt tempora numquam dolor consectetur aliquam non consectetur quaerat magnam est quiquia amet.""]"
surprisingly,"[""Neque"", ""ut"", ""sed"", ""dolorem"", ""etincidunt""]","[""Sed etincidunt quiquia non ipsum aliquam neque velit amet dolorem tempora dolor voluptatem dolore dolorem quaerat etincidunt ipsum eius eius neque dolore amet eius non magnam est voluptatem numquam numquam."", ""Dolorem quisquam sed numquam non non modi porro neque dolor est modi labore aliquam aliquam ut eius."", ""Sed ut non quaerat velit modi sit tempora velit aliquam consectetur."", ""Labore sit modi numquam modi est quisquam quaerat porro magnam aliquam quisquam non consectetur modi dolor sed non etincidunt velit dolore.""]"
grotesque,"[""Dolorem"", ""ipsum"", ""quiquia"", ""magnam"", ""est""]","[""Est dolorem est dolorem quaerat dolorem aliquam ut ipsum porro quaerat sit sed porro quisquam consectetur dolore magnam tempora ut numquam quaerat etincidunt quiquia aliquam tempora voluptatem sit quaerat dolor."", ""Aliquam etincidunt aliquam numquam modi sed tempora neque neque tempora ut quiquia quisquam non quiquia modi adipisci quiquia sit neque."", ""Consectetur dolor modi etincidunt ipsum amet quiquia amet dolorem sed eius sed est quisquam quisquam ut ut numquam."", ""Velit sit quaerat etincidunt numquam modi magnam velit adipisci ut dolore labore sit ut adipisci etincidunt sit quiquia voluptatem porro tempora amet aliquam aliquam ipsum."", ""Dolore porro velit ut ipsum non magnam consectetur labore adipisci amet velit est aliquam adipisci consectetur adipisci ut etincidunt est."", ""Tempora etincidunt numquam etincidunt dolore quaerat quisquam adipisci numquam etincidunt neque ipsum quaerat velit quaerat consectetur dolorem aliquam labore est."", ""Aliquam velit numquam consectetur dolore adipisci velit tempora porro tempora."", ""Tempora porro quiquia ipsum sed etincidunt velit amet ut voluptatem est aliquam quisquam consectetur ipsum ipsum dolore quiquia ut labore dolorem adipisci quiquia aliquam eius."", ""Quaerat quaerat ut labore amet eius quisquam tempora non sit est voluptatem non neque labore non eius ipsum amet adipisci voluptatem amet labore.""]"
oddly,"[""Quisquam"", ""ipsum"", ""porro"", ""sed"", ""quisquam""]","[""Porro est aliquam aliquam dolor quiquia modi etincidunt porro porro consectetur quaerat neque consectetur quisquam ipsum labore quisquam quaerat dolorem aliquam sed neque consectetur amet labore non eius eius."", ""Amet amet amet dolor aliquam dolor dolore quaerat tempora labore neque etincidunt non etincidunt quisquam porro adipisci."", ""Neque dolore neque quiquia sit voluptatem modi voluptatem voluptatem dolore tempora porro quiquia eius dolore non quisquam non quaerat eius modi."", ""Quisquam velit voluptatem magnam magnam ipsum voluptatem sed magnam consectetur dolorem.""]"
brilliant,"[""Neque"", ""etincidunt"", ""aliquam"", ""labore"", ""quiquia""]","[""Consectetur tempora modi numquam quisquam magnam aliquam sed neque velit velit velit quiquia non dolor aliquam magnam dolorem ut aliquam consectetur consectetur neque quisquam dolore."", ""Sed quiquia quaerat etincidunt labore consectetur sed dolore aliquam dolor numquam sit consectetur etincidunt velit non dolor quiquia non aliquam dolor ut modi etincidunt."", ""Sed etincidunt magnam sed quiquia est quiquia est magnam neque dolor voluptatem eius eius numquam dolor ipsum dolor amet dolore sed velit ipsum tempora."", ""Ipsum dolorem eius est etincidunt adipisci ipsum tempora quiquia quaerat adipisci non etincidunt est porro labore etincidunt ipsum magnam."", ""Velit dolorem modi amet etincidunt eius consectetur numquam aliquam ipsum aliquam sit ut magnam velit etincidunt consectetur quiquia."", ""Modi porro consectetur sit consectetur eius sit labore aliquam sed."", ""Sed dolore amet voluptatem sed consectetur velit neque neque quiquia aliquam quiquia aliquam magnam adipisci amet est ut adipisci modi magnam quaerat sit sed magnam numquam sed tempora labore.""]"
surprise,"[""Non"", ""amet"", ""aliquam"", ""dolorem"", ""dolore""]","[""Adipisci non ut quiquia numquam numquam amet eius dolorem etincidunt velit aliquam sed dolore dolore porro dolore modi labore neque sed.""]"
incalculable,"[""Voluptatem"", ""neque"", ""tempora"", ""modi"", ""quiquia""]","[""Neque amet velit dolore ipsum sit sed est quisquam sit eius porro."", ""Ut etincidunt adipisci magnam magnam quisquam velit numquam porro porro porro magnam aliquam aliquam."", ""Ipsum etincidunt adipisci quisquam neque voluptatem velit etincidunt amet etincidunt aliquam quisquam porro aliquam dolore quaerat."", ""Non tempora est aliquam modi est consectetur magnam aliquam etincidunt velit ut sit voluptatem adipisci adipisci numquam porro."", ""Est ipsum dolore consectetur sed labore amet adipisci sed velit magnam adipisci porro sed porro dolor velit eius est etincidunt."", ""Dolor est eius etincidunt sit magnam quaerat non magnam sed quisquam dolore dolore aliquam velit dolor voluptatem quaerat tempora amet labore velit."", ""Numquam etincidunt dolor dolor voluptatem quisquam ut dolorem quaerat sed sed etincidunt voluptatem aliquam quiquia quiquia quisquam non quisquam magnam."", ""Aliquam ut tempora velit magnam tempora porro quaerat magnam labore adipisci quaerat labore est quisquam non dolor numquam consectetur etincidunt amet eius."", ""Dolore velit porro dolorem voluptatem consectetur modi dolor porro ipsum adipisci quiquia dolor consectetur amet sit quisquam."", ""Magnam ut sed dolor dolor dolore dolore porro neque dolor."", ""Dolore velit tempora quiquia voluptatem consectetur dolorem ipsum adipisci amet labore dolore ut."", ""Dolore sit modi magnam consectetur ut dolor aliquam quaerat dolore porro est sed porro dolor.""]"
dazzling,"[""Numquam"", ""voluptatem"", ""velit"", ""quaerat"", ""dolor""]","[""Quiquia adipisci quisquam etincidunt quaerat numquam etincidunt numquam non adipisci ut adipisci quaerat ipsum dolorem ipsum adipisci amet sit quiquia velit."", ""Sit dolor modi quiquia neque modi numquam quiquia consectetur consectetur sed modi labore consectetur quaerat numquam dolor magnam dolorem numquam tempora ipsum voluptatem."", ""Sit quiquia sed magnam ut consectetur sed aliquam eius dolor velit voluptatem est non etincidunt amet magnam tempora consectetur quaerat sed voluptatem etincidunt numquam numquam velit velit amet adipisci dolorem."", ""Tempora ipsum consectetur tempora dolor modi aliquam ipsum quaerat magnam dolorem sed numquam quaerat est magnam sit dolor consectetur."", ""Dolore numquam quisquam ipsum adipisci quisquam quisquam aliquam etincidunt modi ut consectetur sed sit eius."", ""Velit velit dolor quiquia quaerat sed sit aliquam porro aliquam ut voluptatem labore labore eius ut labore sit porro."", ""Porro ut etincidunt consectetur adipisci labore dolorem adipisci etincidunt velit est amet quisquam ipsum neque non dolor."", ""Dolor sed quiquia neque numquam tempora tempora velit quiquia sed ipsum."", ""Quaerat porro neque voluptatem amet labore est est adipisci eius voluptatem porro porro aliquam consectetur est sed magnam aliquam non."", ""Dolore dolore quiquia voluptatem dolor quiquia magnam dolor eius porro modi est quisquam etincidunt amet.""]"
