word,cos_dist,count,root_word,instances,status
conclude,0.29221,0.363636363636364,enthusiastic,1,N
sweat,0.29221,0.227272727272727,delirious,3,N
cynically,0.29195,0.454545454545455,enraptured,1,N
effeminate,0.29181,0.363636363636364,ravished,1,N
shine,0.2918,0.181818181818182,joyful,8,N
expend,0.29164,0.0909090909090909,beatific,1,N
serve,0.29142,0.136363636363636,enthusiastic,3,N
conviction,0.29135,0.136363636363636,joyful,1,N
snort,0.29132,0.181818181818182,euphoric,1,N
infinitesimal,0.29127,0.318181818181818,beatific,1,N
cemetery,0.29124,0.0454545454545454,transported,2,N
sinking,0.29124,0.0909090909090909,transported,1,N
watchfully,0.29113,0.227272727272727,enraptured,1,N
unknown,0.29108,0.0909090909090909,transported,2,N
rivulet,0.29104,0.181818181818182,beatific,1,N
grave,0.29096,0.181818181818182,joyous,5,N
formality,0.29092,0.227272727272727,jubilant,2,N
gyped,0.29084,0.272727272727273,ravished,1,N
abnormal,0.29079,0.0909090909090909,orgasmic,1,N
broadway,0.29056,0.0454545454545454,enchanted,4,N
lighted,0.29054,0.0454545454545454,enchanted,3,N
pretence,0.29037,0.318181818181818,rapturous,1,N
unsought,0.2903,0.272727272727273,exultant,1,N
supply,0.2902,0.0454545454545454,transported,2,N
nightingale,0.29018,0.272727272727273,enchanted,1,N
rapid,0.29011,0.181818181818182,enthusiastic,1,N
hum,0.2901,0.136363636363636,blissful,2,N
blindness,0.29009,0.0454545454545454,delirious,1,N
westerners,0.28996,0.227272727272727,enraptured,1,N
caution,0.28982,0.136363636363636,enthusiastic,1,N
deny,0.28974,0.181818181818182,overjoyed,3,N
park,0.28965,0.0909090909090909,enchanted,8,N
murky,0.28953,0.272727272727273,blissful,1,N
thousand,0.28952,0.181818181818182,transported,6,N
wisp,0.28945,0.363636363636364,enchanted,2,N
individually,0.28932,0.0454545454545454,transported,1,N
valour,0.28928,0.272727272727273,exultant,1,N
universal,0.28915,0.181818181818182,joyful,1,N
opening,0.2891,0.136363636363636,thrilled,1,N
near,0.28887,0.0454545454545454,transported,10,N
wave,0.28867,0.227272727272727,ecstatic,12,N
whereabouts,0.28866,0.0454545454545454,transported,1,N
thickish,0.28833,0.181818181818182,rhapsodic,1,N
confer,0.28832,0.0454545454545454,beatific,1,N
scientific,0.2883,0.0454545454545454,enthusiastic,2,N
colossal,0.28809,0.545454545454545,orgasmic,4,N
produce,0.28808,0.0909090909090909,transported,2,N
client,0.2879,0.0909090909090909,enthusiastic,1,N
santa,0.28787,0.0454545454545454,enchanted,3,I
squint,0.28786,0.181818181818182,beatific,1,N
frown,0.28766,0.318181818181818,beatific,6,N
pile,0.28765,0.0454545454545454,transported,3,N
dwelling,0.28753,0.227272727272727,blissful,1,N
handkerchief,0.28751,0.0909090909090909,ravished,3,N
reluctance,0.28747,0.181818181818182,overjoyed,3,N
complexion,0.28721,0.0909090909090909,beatific,1,N
speech,0.28703,0.0909090909090909,enthusiastic,2,N
popular,0.287,0.0909090909090909,enthusiastic,4,N
innuendo,0.28686,0.181818181818182,delirious,2,V
theatre,0.28682,0.181818181818182,delighted,1,X
actor,0.28678,0.0909090909090909,thrilled,1,N
startle,0.28668,0.5,delirious,2,N
tiny,0.28657,0.0909090909090909,enchanted,2,N
river,0.28644,0.0909090909090909,transported,2,N
jingle,0.28643,0.136363636363636,joyful,2,N
veranda,0.28637,0.181818181818182,enchanted,5,X
valley,0.28636,0.0454545454545454,enchanted,3,N
elevated,0.28635,0.0909090909090909,transported,3,S
overseas,0.28634,0.0909090909090909,transported,2,N
waver,0.2863,0.409090909090909,exultant,2,N
gnawing,0.28621,0.454545454545455,delirious,1,N
alarming,0.28604,0.454545454545455,joyous,1,N
absent,0.28579,0.272727272727273,elated,1,N
pointing,0.28564,0.0454545454545454,enthusiastic,2,N
locate,0.28563,0.0454545454545454,transported,1,N
annoyance,0.2855,0.363636363636364,overjoyed,1,N
indistinguishably,0.2852,0.272727272727273,enraptured,1,N
driving,0.28502,0.136363636363636,transported,1,N
fruiterer,0.28499,0.227272727272727,exultant,1,N
stagnant,0.28491,0.0454545454545454,blissful,1,N
foliage,0.28482,0.0454545454545454,enchanted,1,N
sunlight,0.28479,0.136363636363636,enchanted,5,N
furnish,0.28473,0.0909090909090909,beatific,1,N
credibility,0.28469,0.0454545454545454,enthusiastic,1,N
circulate,0.28463,0.0454545454545454,transported,1,N
appear,0.28458,0.136363636363636,thrilled,8,N
fraternal,0.28438,0.136363636363636,joyous,1,N
yellowy,0.28434,0.136363636363636,beatific,1,I
luxury,0.28419,0.136363636363636,blissful,1,N
teutonic,0.28419,0.272727272727273,exultant,1,N
murmurous,0.28407,0.318181818181818,exultant,2,N
vestige,0.28389,0.227272727272727,exultant,1,N
whomsoever,0.28387,0.0909090909090909,ravished,1,N
raise,0.28382,0.136363636363636,thrilled,14,N
dump,0.28381,0.0454545454545454,transported,1,N
precisely,0.2838,0.136363636363636,transported,2,N
training,0.28371,0.0454545454545454,enthusiastic,1,N
rocky,0.2837,0.136363636363636,enchanted,1,N
turbaned,0.28364,0.227272727272727,enraptured,1,N
foreign,0.28345,0.0909090909090909,enthusiastic,1,N
enter,0.28344,0.0909090909090909,transported,8,N
beach,0.28334,0.0909090909090909,blissful,9,N
justified,0.28328,0.136363636363636,overjoyed,1,N
grail,0.28328,0.0454545454545454,enchanted,1,N
sunken,0.28328,0.136363636363636,enchanted,2,N
separate,0.28327,0.0454545454545454,transported,3,N
oculist,0.28317,0.227272727272727,beatific,1,N
deaf,0.28317,0.227272727272727,enthusiastic,1,N
roughly,0.28301,0.0454545454545454,transported,1,N
cape,0.28284,0.0454545454545454,enchanted,1,N
scrutiny,0.28276,0.0454545454545454,enthusiastic,1,N
large,0.28269,0.0909090909090909,enthusiastic,13,N
conduct,0.28265,0.0454545454545454,enthusiastic,2,N
axe,0.28264,0.0454545454545454,enchanted,1,N
nurse,0.28257,0.136363636363636,enthusiastic,5,N
rejoin,0.28251,0.181818181818182,overjoyed,1,N
city,0.28247,0.0909090909090909,transported,19,S
discreet,0.28234,0.181818181818182,enthusiastic,1,N
fourth,0.28232,0.0454545454545454,thrilled,1,N
cease,0.28214,0.272727272727273,joyful,3,N
belly,0.28213,0.0909090909090909,orgasmic,1,S
perfume,0.28203,0.0909090909090909,enchanted,1,N
conscientiously,0.28197,0.227272727272727,beatific,1,B
permeate,0.28192,0.363636363636364,blissful,1,N
traverse,0.2818,0.0909090909090909,transported,1,X
deliberately,0.2818,0.0909090909090909,transported,3,N
president,0.28173,0.0909090909090909,thrilled,2,N
king,0.28166,0.0454545454545454,enchanted,1,N
physical,0.28164,0.136363636363636,transported,8,N
producer,0.28162,0.0454545454545454,thrilled,1,N
bird,0.28158,0.0454545454545454,enchanted,4,N
direction,0.28151,0.0909090909090909,enthusiastic,4,N
circle,0.28125,0.0909090909090909,enchanted,8,N
following,0.28117,0.0909090909090909,delighted,1,N
funeral,0.28114,0.136363636363636,joyous,6,N
ye,0.28113,0.0909090909090909,joyful,1,N
muffle,0.28107,0.272727272727273,exultant,1,N
sand,0.28099,0.0909090909090909,enchanted,3,N
thoroughness,0.28079,0.136363636363636,rhapsodic,1,N
crisp,0.28025,0.0909090909090909,blissful,2,N
body,0.28024,0.0909090909090909,transported,20,N
outstay,0.28023,0.272727272727273,exultant,1,N
dissension,0.28022,0.136363636363636,exultant,1,L
melt,0.28022,0.136363636363636,blissful,3,N
dishonest,0.28021,0.0454545454545454,enthusiastic,1,N
overripe,0.28013,0.363636363636364,delirious,1,N
remotely,0.28004,0.0454545454545454,transported,2,N
seven,0.28003,0.0454545454545454,transported,5,B
disturb,0.27998,0.227272727272727,blissful,2,N
canal,0.27994,0.0454545454545454,transported,1,N
pitful,0.27992,0.272727272727273,exultant,1,N
cement,0.27985,0.0454545454545454,transported,1,N
cardboard,0.27981,0.0454545454545454,transported,2,N
gown,0.27959,0.0909090909090909,enchanted,3,N
creak,0.27955,0.0454545454545454,exultant,2,N
privilege,0.27938,0.181818181818182,thrilled,2,N
swarm,0.27937,0.227272727272727,jubilant,1,N
suspicious,0.27935,0.227272727272727,overjoyed,2,N
formal,0.27932,0.0454545454545454,enthusiastic,2,N
trace,0.27929,0.0454545454545454,transported,3,N
female,0.27926,0.0909090909090909,enthusiastic,1,N
selection,0.27925,0.0454545454545454,delighted,1,N
instinct,0.27915,0.181818181818182,ecstatic,4,N
shiftless,0.27912,0.272727272727273,beatific,1,N
eighteen,0.27902,0.272727272727273,blissful,3,N
unthoughtful,0.279,0.318181818181818,rhapsodic,1,N
speculation,0.27895,0.181818181818182,ecstatic,1,N
college,0.27887,0.0454545454545454,enthusiastic,11,N
generation,0.27881,0.0454545454545454,enthusiastic,3,N
erect,0.27877,0.0909090909090909,orgasmic,1,N
premature,0.27872,0.0909090909090909,orgasmic,1,N
sway,0.2786,0.454545454545455,enraptured,3,N
human,0.27854,0.0909090909090909,joyful,8,N
massive,0.27846,0.181818181818182,enthusiastic,1,N
hall,0.27845,0.136363636363636,enchanted,17,N
port,0.27832,0.0454545454545454,transported,2,N
civilization,0.27831,0.136363636363636,blissful,3,N
blaze,0.27825,0.181818181818182,delirious,3,N
necessary,0.27817,0.0909090909090909,transported,4,N
tapestried,0.27792,0.181818181818182,enraptured,1,N
fly,0.27782,0.0454545454545454,transported,1,N
glide,0.27774,0.227272727272727,blissful,2,N
stoop,0.27772,0.227272727272727,overjoyed,1,N
light,0.27758,0.0909090909090909,joyful,58,N
suspicion,0.27753,0.181818181818182,transported,2,I
depress,0.2775,0.181818181818182,euphoric,1,N
feather,0.27747,0.0454545454545454,enchanted,1,N
blink,0.27747,0.181818181818182,delirious,2,N
gas,0.27726,0.0454545454545454,transported,5,I
slam,0.27721,0.0909090909090909,ecstatic,1,N
excursion,0.27721,0.136363636363636,blissful,1,N
rail,0.27717,0.0454545454545454,transported,2,N
electricity,0.27716,0.0454545454545454,transported,1,B
comprehensible,0.27703,0.181818181818182,rapturous,1,S
pardon,0.277,0.272727272727273,overjoyed,6,N
occupy,0.27689,0.0454545454545454,transported,1,N
champagne,0.27678,0.227272727272727,blissful,7,N
phenomenon,0.27655,0.136363636363636,ecstatic,1,N
desirable,0.27648,0.181818181818182,enthusiastic,1,N
holly,0.27644,0.0454545454545454,enchanted,1,N
activity,0.27644,0.0909090909090909,joyful,1,N
curtain,0.27642,0.0454545454545454,enchanted,6,N
represent,0.27631,0.0909090909090909,transported,3,N
theme,0.2763,0.0909090909090909,joyful,1,N
blues,0.27629,0.136363636363636,joyous,1,N
founder,0.27611,0.0909090909090909,thrilled,1,N
inquire,0.2761,0.0909090909090909,delighted,27,N
education,0.27593,0.0454545454545454,enthusiastic,1,N
bridal,0.27583,0.0454545454545454,enchanted,1,N
mutter,0.27579,0.363636363636364,delirious,7,N
myrtle,0.27566,0.0454545454545454,enchanted,22,N
achievement,0.27565,0.0909090909090909,enthusiastic,1,N
snake,0.27564,0.0454545454545454,enchanted,1,N
uncivilized,0.27562,0.272727272727273,delirious,1,N
resort,0.27542,0.0454545454545454,enchanted,1,N
satisfactorily,0.27528,0.0909090909090909,transported,1,N
disapprove,0.27527,0.0909090909090909,overjoyed,3,N
champion,0.27523,0.0454545454545454,thrilled,1,N
catholic,0.27512,0.0454545454545454,joyful,2,N
purpose,0.27505,0.0909090909090909,enthusiastic,1,N
harsh,0.27504,0.0909090909090909,joyous,4,N
influence,0.27503,0.136363636363636,enthusiastic,2,N
abortive,0.27498,0.318181818181818,exultant,2,X
jailor,0.27482,0.272727272727273,ravished,1,L
shower,0.27479,0.0909090909090909,blissful,1,N
unsuccessfully,0.27479,0.181818181818182,overjoyed,2,N
alcohol,0.27468,0.0909090909090909,euphoric,1,N
pointless,0.27465,0.0454545454545454,delirious,1,N
chamber,0.27464,0.0454545454545454,transported,1,N
queens,0.27456,0.0454545454545454,enchanted,1,N
phrase,0.27455,0.0909090909090909,joyful,6,N
sportswoman,0.27437,0.272727272727273,beatific,1,N
piccolos,0.27429,0.136363636363636,rhapsodic,1,N
absorbing,0.27426,0.318181818181818,blissful,2,N
fay,0.27402,0.136363636363636,enchanted,1,N
imperatively,0.274,0.227272727272727,rhapsodic,1,N
tentatively,0.2739,0.0454545454545454,thrilled,2,X
scanty,0.27383,0.181818181818182,beatific,1,N
poolroom,0.27382,0.181818181818182,exultant,1,N
rare,0.27374,0.136363636363636,thrilled,2,N
frighten,0.27372,0.409090909090909,enraptured,1,N
interpose,0.27356,0.181818181818182,exultant,1,N
resemblance,0.2735,0.0454545454545454,beatific,2,N
surface,0.27343,0.0454545454545454,transported,2,N
smoulder,0.27343,0.227272727272727,ravished,1,N
instant,0.27339,0.181818181818182,blissful,4,N
fade,0.27335,0.0909090909090909,blissful,8,N
natural,0.27311,0.136363636363636,blissful,2,B
petal,0.27309,0.136363636363636,blissful,1,N
chasm,0.27297,0.363636363636364,delirious,1,N
insulting,0.27293,0.181818181818182,enthusiastic,1,N
amour,0.27282,0.272727272727273,enchanted,1,N
shrug,0.2728,0.181818181818182,overjoyed,1,N
twist,0.27261,0.181818181818182,joyous,3,I
force,0.27252,0.0454545454545454,transported,7,N
nonsense,0.27251,0.0909090909090909,delirious,1,N
diamond,0.27241,0.0454545454545454,enchanted,1,N
pony,0.27231,0.0454545454545454,enchanted,1,N
penitentiary,0.27223,0.0454545454545454,transported,1,N
elderly,0.2722,0.136363636363636,enthusiastic,1,N
whip,0.27219,0.0454545454545454,orgasmic,2,N
ripe,0.27205,0.181818181818182,blissful,1,N
ripple,0.27205,0.181818181818182,blissful,4,N
secretary,0.27202,0.0909090909090909,enthusiastic,1,N
retort,0.27195,0.227272727272727,rapturous,1,N
judge,0.27174,0.0909090909090909,thrilled,1,N
swett,0.27165,0.272727272727273,ravished,1,N
blue,0.27164,0.0454545454545454,enchanted,21,N
pearl,0.27141,0.0454545454545454,enchanted,4,N
soldier,0.27129,0.0454545454545454,transported,2,N
shade,0.27126,0.0909090909090909,enchanted,5,N
g.,0.2712,0.0909090909090909,exultant,1,N
hour,0.27115,0.0909090909090909,blissful,47,N
nordics,0.27115,0.136363636363636,exultant,1,N
editorial,0.27113,0.0454545454545454,enthusiastic,1,N
coral,0.27113,0.0454545454545454,enchanted,1,N
officer,0.2711,0.0454545454545454,transported,6,N
liquor,0.27092,0.0454545454545454,transported,4,N
electrocute,0.27089,0.227272727272727,ravished,1,N
chair,0.27089,0.0909090909090909,delighted,21,N
tangle,0.27079,0.0909090909090909,delirious,3,N
finger,0.27074,0.0454545454545454,orgasmic,14,N
bed,0.27059,0.0909090909090909,blissful,17,N
bona,0.27053,0.0909090909090909,enthusiastic,2,N
purchase,0.27048,0.0909090909090909,thrilled,1,N
area,0.27044,0.0454545454545454,transported,1,N
priest,0.27037,0.0909090909090909,joyful,1,N
western,0.27027,0.0454545454545454,transported,3,N
star,0.27022,0.0454545454545454,thrilled,10,N
position,0.2702,0.0454545454545454,enthusiastic,5,N
beating,0.27016,0.181818181818182,ecstatic,2,N
cheekbone,0.2701,0.181818181818182,ravished,1,N
windy,0.26969,0.181818181818182,blissful,2,N
motorist,0.26965,0.0454545454545454,transported,1,N
drug,0.26963,0.0909090909090909,euphoric,1,N
vulnerable,0.26949,0.0909090909090909,transported,1,N
firmness,0.26935,0.0454545454545454,beatific,1,N
deck,0.26928,0.0454545454545454,enchanted,2,N
flowered,0.26928,0.136363636363636,enchanted,1,N
jewellery,0.26925,0.0909090909090909,enchanted,2,N
corps,0.269,0.0454545454545454,enthusiastic,1,N
contempt,0.26899,0.227272727272727,rapturous,2,N
wealth,0.26896,0.227272727272727,joyful,1,N
gloved,0.26886,0.272727272727273,ravished,1,N
recline,0.26881,0.0454545454545454,blissful,1,N
unprosperous,0.26876,0.181818181818182,exultant,1,N
recede,0.26874,0.272727272727273,ravished,1,N
attire,0.2687,0.0909090909090909,joyous,1,N
seize,0.26862,0.272727272727273,transported,3,N
legend,0.26855,0.0454545454545454,enchanted,2,L
expand,0.26854,0.181818181818182,thrilled,1,N
quantity,0.26851,0.0454545454545454,transported,1,N
spat,0.26835,0.136363636363636,ravished,1,N
scold,0.26823,0.272727272727273,exultant,4,N
trunk,0.26823,0.0454545454545454,transported,1,N
ashe,0.26802,0.0909090909090909,ravished,6,N
spit,0.26782,0.136363636363636,orgasmic,1,N
muscle,0.26768,0.0454545454545454,orgasmic,3,N
battalion,0.26766,0.0909090909090909,transported,1,N
capacity,0.26757,0.0454545454545454,transported,4,N
fifth,0.26756,0.0454545454545454,thrilled,4,N
nerve,0.26733,0.0909090909090909,orgasmic,2,N
isolation,0.2673,0.0909090909090909,blissful,1,N
wreath,0.26725,0.0909090909090909,joyous,4,N
acute,0.26722,0.136363636363636,delirious,2,N
pigsty,0.26708,0.181818181818182,exultant,2,N
arise,0.26705,0.0909090909090909,joyful,1,N
serf,0.26703,0.136363636363636,ravished,1,N
tunnel,0.26703,0.0454545454545454,transported,1,N
strained,0.26684,0.181818181818182,delirious,3,N
scrawny,0.2668,0.181818181818182,ravished,1,L
unrevealed,0.26679,0.227272727272727,enraptured,1,N
tiger,0.26675,0.0454545454545454,enchanted,2,N
hire,0.26653,0.0454545454545454,enthusiastic,2,N
ancestral,0.2665,0.0909090909090909,enchanted,1,N
resentment,0.26647,0.454545454545455,elated,1,N
wide,0.26639,0.0909090909090909,delighted,7,N
coroner,0.26622,0.0454545454545454,transported,1,N
reappear,0.26617,0.272727272727273,enchanted,2,N
unbelief,0.26616,0.181818181818182,joyful,1,L
marsh,0.26611,0.0454545454545454,enchanted,2,N
flick,0.26589,0.0909090909090909,thrilled,1,N
concentration,0.26551,0.0454545454545454,transported,2,N
lapse,0.26545,0.0454545454545454,blissful,2,V
stationary,0.26537,0.0454545454545454,transported,1,N
practise,0.26529,0.136363636363636,joyful,1,B
submerge,0.26523,0.272727272727273,blissful,2,N
trombone,0.26514,0.0454545454545454,rhapsodic,1,N
colourless,0.26504,0.227272727272727,enraptured,1,N
tower,0.26501,0.0909090909090909,enchanted,4,N
association,0.26496,0.0454545454545454,delighted,1,N
pink,0.26485,0.0909090909090909,enchanted,6,N
stroke,0.2648,0.0454545454545454,orgasmic,2,N
blanket,0.26472,0.0454545454545454,blissful,3,N
discovery,0.26471,0.181818181818182,joyful,1,N
inessential,0.26457,0.227272727272727,beatific,1,N
sixteen,0.26453,0.181818181818182,transported,1,N
threadbare,0.26451,0.272727272727273,delirious,1,N
university,0.26432,0.0454545454545454,enthusiastic,1,N
remote,0.26419,0.0454545454545454,transported,2,N
intrude,0.2641,0.318181818181818,blissful,1,N
primary,0.26384,0.0909090909090909,enthusiastic,1,N
distinguish,0.26375,0.0909090909090909,enthusiastic,1,N
sightseeing,0.26358,0.136363636363636,blissful,1,N
hint,0.2634,0.227272727272727,joyous,4,N
moral,0.26335,0.0454545454545454,joyful,1,N
fashion,0.26325,0.0454545454545454,thrilled,1,N
grain,0.26315,0.0454545454545454,transported,1,N
heap,0.26292,0.272727272727273,delirious,8,N
lap,0.26289,0.0909090909090909,blissful,6,N
literary,0.26284,0.227272727272727,enthusiastic,1,N
fashionably,0.26267,0.363636363636364,delirious,2,N
decisively,0.26262,0.227272727272727,jubilant,4,N
sporadic,0.26262,0.181818181818182,joyous,1,N
spoonful,0.26262,0.272727272727273,delirious,1,N
impressionability,0.26244,0.181818181818182,rhapsodic,1,N
cheek,0.26233,0.318181818181818,ravished,5,N
contiguous,0.26233,0.0454545454545454,transported,1,V
hit,0.26231,0.0454545454545454,thrilled,1,N
determine,0.26223,0.0454545454545454,transported,3,N
detachment,0.26223,0.227272727272727,blissful,1,N
villainous,0.26221,0.181818181818182,exultant,1,L
ivy,0.2622,0.0454545454545454,enchanted,1,N
cab,0.26189,0.0454545454545454,transported,1,N
earn,0.26173,0.0909090909090909,enthusiastic,1,N
car,0.26168,0.0454545454545454,transported,87,N
bellow,0.26166,0.181818181818182,exultant,1,N
splash,0.26161,0.0909090909090909,joyous,3,N
product,0.26154,0.0909090909090909,thrilled,1,N
combustion,0.2614,0.0454545454545454,transported,1,N
magazine,0.26136,0.0454545454545454,thrilled,5,N
prey,0.2613,0.136363636363636,enchanted,1,N
hiss,0.26128,0.181818181818182,exultant,1,N
squeak,0.26124,0.272727272727273,exultant,1,N
advance,0.26121,0.0454545454545454,enthusiastic,2,N
faded,0.2612,0.272727272727273,delirious,2,N
august,0.2612,0.0454545454545454,enchanted,2,I
dining,0.26116,0.0909090909090909,enchanted,2,N
brain,0.26111,0.181818181818182,delirious,3,N
superfluous,0.26097,0.227272727272727,joyous,1,N
ash,0.26085,0.0454545454545454,transported,7,N
lurk,0.26076,0.0909090909090909,enchanted,1,N
obtrusive,0.26068,0.136363636363636,exultant,1,N
arrangement,0.26056,0.0454545454545454,joyous,3,N
south,0.26051,0.0454545454545454,transported,3,I
north,0.26044,0.0454545454545454,transported,3,N
resume,0.26042,0.0454545454545454,enthusiastic,1,N
glitter,0.26041,0.0454545454545454,enchanted,1,N
entrance,0.26035,0.0909090909090909,transported,1,N
profitably,0.26012,0.0454545454545454,transported,1,N
atlantic,0.25999,0.0454545454545454,enchanted,1,N
ruby,0.25997,0.0454545454545454,enchanted,3,N
volley,0.25988,0.136363636363636,jubilant,1,N
dispense,0.25988,0.0909090909090909,beatific,1,N
decompose,0.25985,0.0454545454545454,transported,1,N
araby,0.25974,0.0909090909090909,rhapsodic,1,N
east,0.25968,0.0454545454545454,transported,23,N
automobile,0.25964,0.0454545454545454,transported,7,N
entertainment,0.25963,0.0909090909090909,thrilled,1,N
sticky,0.25958,0.0454545454545454,orgasmic,1,N
superficial,0.25958,0.136363636363636,blissful,1,N
alert,0.25943,0.0454545454545454,enthusiastic,3,N
buoy,0.2594,0.0454545454545454,beatific,1,N
flame,0.25936,0.0909090909090909,enchanted,1,N
pair,0.25923,0.0454545454545454,thrilled,8,N
sport,0.25921,0.0454545454545454,enthusiastic,50,N
central,0.259,0.0454545454545454,transported,4,N
readiness,0.25897,0.0454545454545454,enthusiastic,1,N
echolalia,0.25893,0.136363636363636,rhapsodic,1,N
occur,0.25893,0.0454545454545454,transported,9,N
confine,0.25853,0.136363636363636,beatific,1,N
fluctuating,0.25849,0.136363636363636,euphoric,1,N
roadside,0.25836,0.0454545454545454,transported,1,N
sawdust,0.25833,0.0454545454545454,transported,1,N
famous,0.25828,0.136363636363636,delighted,3,N
dart,0.25824,0.0454545454545454,enchanted,1,N
muddy,0.25815,0.272727272727273,blissful,1,N
jut,0.25813,0.272727272727273,beatific,2,N
news,0.25806,0.0909090909090909,thrilled,5,N
dry,0.25787,0.0454545454545454,transported,4,N
alley,0.25783,0.0909090909090909,enchanted,1,N
loiter,0.25783,0.227272727272727,beatific,1,I
strangle,0.25769,0.0909090909090909,ravished,1,N
snub,0.25759,0.136363636363636,overjoyed,1,N
sharp,0.25757,0.0454545454545454,enthusiastic,8,N
lead,0.25748,0.0454545454545454,enthusiastic,2,N
smoky,0.2574,0.181818181818182,enchanted,1,N
raw,0.25737,0.0909090909090909,transported,4,N
press,0.25731,0.0454545454545454,delighted,6,N
restrain,0.25731,0.318181818181818,beatific,1,I
organ,0.25713,0.136363636363636,orgasmic,1,N
membership,0.2571,0.0909090909090909,enthusiastic,1,X
cobbled,0.25704,0.0454545454545454,enchanted,1,X
lounge,0.25661,0.0454545454545454,blissful,1,N
tattle,0.25658,0.136363636363636,exultant,3,L
commence,0.25625,0.136363636363636,enthusiastic,1,N
oceangoing,0.25623,0.0909090909090909,rhapsodic,1,N
venice,0.25623,0.0454545454545454,enchanted,1,N
frontier,0.25616,0.0909090909090909,transported,1,N
shortsighted,0.25616,0.136363636363636,delirious,1,N
prevent,0.25592,0.0454545454545454,transported,2,N
seventeen,0.25582,0.272727272727273,ravished,4,N
october,0.25568,0.0454545454545454,enchanted,3,N
blow,0.25568,0.0909090909090909,orgasmic,14,N
doorpost,0.25555,0.136363636363636,ravished,1,N
disintegrate,0.25553,0.363636363636364,blissful,1,N
souvenir,0.25545,0.0454545454545454,enchanted,2,N
pale,0.25543,0.181818181818182,blissful,14,N
investigation,0.25523,0.0454545454545454,transported,3,N
slight,0.25509,0.0909090909090909,euphoric,2,N
ivory,0.25494,0.0454545454545454,enchanted,1,N
crate,0.25493,0.0454545454545454,transported,1,N
fatten,0.25488,0.181818181818182,beatific,1,N
stretch,0.25488,0.0454545454545454,blissful,8,N
picnic,0.25488,0.0909090909090909,enchanted,1,N
mincing,0.25482,0.136363636363636,exultant,1,N
bulbous,0.25479,0.181818181818182,ravished,1,N
benny,0.25459,0.0454545454545454,delirious,1,N
statement,0.25447,0.0454545454545454,delighted,4,N
jackson,0.2544,0.0454545454545454,enchanted,1,N
spice,0.25439,0.136363636363636,enchanted,1,N
background,0.25438,0.0454545454545454,enthusiastic,1,N
palm,0.25437,0.0454545454545454,enchanted,2,N
tanned,0.25422,0.136363636363636,orgasmic,2,N
domesticate,0.25416,0.227272727272727,enraptured,1,N
squeeze,0.25414,0.0454545454545454,orgasmic,2,N
office,0.25408,0.0909090909090909,delighted,18,N
eighty,0.25402,0.136363636363636,transported,2,N
despicable,0.25399,0.136363636363636,delirious,1,I
unwillingness,0.25395,0.0454545454545454,overjoyed,1,N
associated,0.25389,0.0454545454545454,transported,1,N
whosoever,0.25382,0.0909090909090909,ravished,1,N
relieve,0.25377,0.181818181818182,blissful,2,N
bedroom,0.25369,0.0454545454545454,delighted,8,N
indicate,0.25369,0.0454545454545454,transported,3,N
ramification,0.25344,0.181818181818182,exultant,1,N
interruption,0.25343,0.0909090909090909,blissful,1,S
dust,0.25313,0.0454545454545454,transported,10,N
obliterate,0.25306,0.136363636363636,exultant,1,N
metal,0.25275,0.0454545454545454,transported,3,N
preserve,0.25268,0.0454545454545454,transported,2,S
provocation,0.25254,0.318181818181818,rapturous,1,N
tub,0.25245,0.0454545454545454,blissful,1,N
shut,0.25237,0.0454545454545454,transported,5,N
c.,0.25231,0.0909090909090909,exultant,1,N
whitewashed,0.25229,0.0454545454545454,ravished,1,N
idol,0.25225,0.0909090909090909,overjoyed,1,N
generality,0.25224,0.0909090909090909,beatific,1,N
beaded,0.25219,0.0454545454545454,enchanted,1,N
escort,0.25216,0.0909090909090909,transported,1,N
postern,0.25207,0.0909090909090909,ravished,1,N
seventy,0.25198,0.272727272727273,transported,1,N
vine,0.2519,0.0454545454545454,enchanted,2,N
fisher,0.2517,0.0454545454545454,enchanted,1,N
rosary,0.25158,0.0454545454545454,beatific,1,N
rose,0.2515,0.0454545454545454,enchanted,10,N
sidewalk,0.25137,0.0454545454545454,transported,6,N
tent,0.25133,0.0454545454545454,transported,2,N
gust,0.25132,0.136363636363636,orgasmic,4,N
lilac,0.25119,0.0454545454545454,enchanted,1,X
liable,0.25116,0.0454545454545454,transported,2,N
conceal,0.25114,0.0454545454545454,beatific,8,N
tank,0.25098,0.0454545454545454,transported,2,N
schoen,0.2509,0.0454545454545454,exultant,1,N
giant,0.25084,0.0909090909090909,enchanted,1,N
daisy,0.25079,0.0454545454545454,enchanted,185,N
camp,0.2507,0.0454545454545454,transported,3,N
facet,0.2507,0.0454545454545454,beatific,1,V
powdery,0.25062,0.0909090909090909,blissful,1,N
kitchen,0.25056,0.0909090909090909,delighted,9,N
forties,0.2505,0.363636363636364,overjoyed,1,N
marble,0.25015,0.0454545454545454,enchanted,5,N
porch,0.25011,0.0454545454545454,enchanted,16,N
telegram,0.25004,0.181818181818182,rapturous,1,N
unadaptable,0.24992,0.181818181818182,enraptured,1,N
cricket,0.24992,0.0454545454545454,delighted,2,N
spill,0.24964,0.0454545454545454,transported,2,N
hatbox,0.24962,0.181818181818182,ravished,1,N
contemporary,0.24954,0.0454545454545454,delighted,1,N
wilhelm,0.24946,0.0909090909090909,exultant,1,N
