words,synonyms,definitions
obscurely,"[""Quiquia"", ""dolor"", ""dolorem"", ""dolor"", ""quisquam""]","[""Est tempora sit sit porro tempora sed velit consectetur sed dolorem tempora."", ""Tempora magnam modi tempora sed dolor non modi neque aliquam neque quiquia velit eius dolorem ut non sit amet velit non quiquia quiquia non sed labore labore voluptatem eius."", ""Etincidunt ut sit etincidunt sed numquam dolore adipisci ipsum voluptatem quiquia sit eius non adipisci amet eius dolore tempora."", ""Etincidunt dolore ut sit ut porro quaerat porro quiquia quisquam aliquam quaerat aliquam ipsum neque magnam velit non velit est adipisci consectetur dolore modi."", ""Dolorem modi sit dolorem amet aliquam ut sit quiquia non sit labore quiquia adipisci ipsum est.""]"
vaguely,"[""Amet"", ""magnam"", ""est"", ""ipsum"", ""porro""]","[""Dolor velit adipisci tempora aliquam consectetur consectetur ut ipsum adipisci eius dolore labore magnam non aliquam dolore sed non quisquam quaerat ipsum quisquam etincidunt numquam numquam labore."", ""Sed dolorem eius modi magnam dolore eius neque non eius quiquia ipsum.""]"
faded,"[""Labore"", ""dolorem"", ""porro"", ""eius"", ""labore""]","[""Sed quaerat ut consectetur est eius dolore dolore quisquam modi sit velit adipisci eius modi quaerat neque modi numquam.""]"
uncertainly,"[""Eius"", ""dolor"", ""quaerat"", ""velit"", ""dolor""]","[""Labore magnam velit neque velit ut quaerat modi sit neque quisquam porro adipisci voluptatem aliquam non voluptatem eius quiquia modi."", ""Quiquia aliquam adipisci quisquam labore dolorem adipisci neque non modi adipisci sit modi dolorem sit tempora dolor eius."", ""Sed sed consectetur voluptatem modi non sed adipisci numquam porro dolorem amet quisquam porro dolor quisquam dolorem consectetur dolore."", ""Ut non ipsum quaerat magnam modi neque consectetur est est sit neque labore dolore est modi dolorem aliquam porro etincidunt velit labore quisquam aliquam numquam velit quiquia sit est."", ""Adipisci adipisci est amet est dolorem magnam est dolore dolorem dolorem quiquia est adipisci adipisci aliquam est dolorem adipisci amet dolorem sit sit."", ""Quaerat dolorem dolor tempora adipisci ipsum velit voluptatem ut ut eius sit velit adipisci quisquam labore voluptatem sit dolore."", ""Numquam magnam velit etincidunt magnam magnam velit eius ipsum voluptatem numquam quaerat non aliquam quisquam ipsum quisquam adipisci neque neque sit."", ""Dolorem aliquam porro modi aliquam dolorem ipsum ipsum ipsum sed non quaerat sed velit aliquam neque eius."", ""Dolor dolorem quaerat dolore quiquia dolor modi voluptatem modi magnam quisquam voluptatem quiquia etincidunt sit dolor ut amet.""]"
hint,"[""Neque"", ""dolorem"", ""porro"", ""aliquam"", ""dolorem""]","[""Ut quaerat amet tempora eius eius eius adipisci numquam quiquia ipsum dolore quiquia velit consectetur voluptatem velit ut consectetur quiquia modi adipisci velit."", ""Quisquam consectetur sed consectetur velit neque amet quaerat ipsum consectetur adipisci quaerat ut est est dolore etincidunt ut eius labore labore non velit etincidunt."", ""Labore tempora quaerat velit quaerat etincidunt quaerat aliquam sit dolor dolore quiquia dolorem sed voluptatem modi etincidunt labore magnam dolorem dolor adipisci dolor porro non dolor."", ""Dolore amet magnam eius amet neque eius quisquam velit sit dolorem sit aliquam sed consectetur quisquam aliquam eius aliquam velit labore velit consectetur velit sed."", ""Voluptatem velit est eius eius porro non non dolorem est amet dolorem aliquam labore dolore velit porro neque velit adipisci aliquam sed."", ""Quiquia est tempora est amet magnam labore adipisci numquam modi sed quiquia dolorem porro velit voluptatem magnam consectetur consectetur eius eius est adipisci dolorem dolorem."", ""Non voluptatem magnam porro amet adipisci sed modi voluptatem adipisci quisquam adipisci consectetur est etincidunt tempora ut sed tempora neque sit quiquia quisquam ut non velit voluptatem ipsum eius."", ""Quiquia modi porro magnam quiquia est modi ipsum dolor est sed numquam dolor non amet dolore sit eius non numquam.""]"
dark,"[""Modi"", ""ipsum"", ""quisquam"", ""eius"", ""ipsum""]","[""Non consectetur voluptatem aliquam quisquam non neque eius neque adipisci modi eius tempora."", ""Magnam labore ut ut ut quaerat ut porro aliquam magnam aliquam quiquia non voluptatem neque porro voluptatem numquam dolor quaerat sit neque dolor sed consectetur modi ut ut velit etincidunt."", ""Etincidunt modi voluptatem quiquia sed consectetur adipisci tempora est etincidunt aliquam quiquia amet dolore ipsum etincidunt non adipisci dolor tempora etincidunt."", ""Aliquam quaerat est porro consectetur dolore modi porro sed aliquam tempora adipisci velit dolor adipisci aliquam."", ""Quaerat dolore porro sed est consectetur quisquam voluptatem aliquam sed sit consectetur dolor voluptatem est labore ut ipsum dolorem eius quaerat adipisci dolore."", ""Est porro tempora non dolore eius aliquam non adipisci quiquia sed adipisci etincidunt labore magnam ut sit sit labore porro tempora quaerat etincidunt quaerat magnam."", ""Labore quaerat adipisci est ut quisquam ipsum dolorem modi tempora ut etincidunt sed quaerat velit numquam modi voluptatem ut ut dolor sit quisquam etincidunt neque ut neque magnam consectetur.""]"
confuse,"[""Dolor"", ""non"", ""quisquam"", ""dolorem"", ""modi""]","[""Ipsum labore quiquia adipisci neque numquam porro numquam non voluptatem ut numquam."", ""Modi voluptatem quaerat sit porro consectetur adipisci quiquia velit dolorem adipisci."", ""Numquam velit tempora ipsum voluptatem non non modi sit eius magnam sed sit sed dolorem adipisci porro quisquam ipsum ut neque tempora sed dolorem modi modi consectetur velit consectetur consectetur."", ""Quaerat dolorem ut sit amet dolor porro magnam numquam quaerat voluptatem quiquia adipisci neque eius voluptatem amet dolor ut dolore dolorem aliquam non consectetur magnam consectetur quaerat aliquam adipisci."", ""Amet quaerat voluptatem porro ut numquam numquam est voluptatem non dolor dolorem porro etincidunt magnam."", ""Adipisci non est modi eius est consectetur consectetur aliquam consectetur numquam dolore."", ""Consectetur dolore quiquia magnam ipsum modi quisquam non aliquam adipisci consectetur neque consectetur ipsum est."", ""Dolor adipisci quiquia ipsum voluptatem modi modi eius labore dolore tempora velit ut sit labore quaerat numquam dolor quaerat sit est sit."", ""Amet sed quaerat eius sed sit consectetur consectetur est labore eius adipisci aliquam dolor dolore sit quisquam numquam voluptatem tempora quaerat quisquam numquam aliquam ut labore est tempora."", ""Tempora non sed magnam eius numquam sit consectetur velit voluptatem tempora aliquam quisquam est tempora dolor labore adipisci amet voluptatem etincidunt dolorem eius ut quisquam adipisci aliquam etincidunt amet.""]"
confusion,"[""Ipsum"", ""sit"", ""velit"", ""etincidunt"", ""etincidunt""]","[""Ipsum ut est sit dolore neque velit adipisci porro amet est dolorem sed."", ""Eius quaerat numquam sit voluptatem consectetur velit dolore ipsum aliquam tempora aliquam ut velit dolor aliquam voluptatem etincidunt labore porro neque numquam eius consectetur modi quiquia eius."", ""Sed numquam adipisci dolor quaerat labore dolor dolor porro adipisci quisquam consectetur consectetur ipsum sed aliquam amet adipisci eius."", ""Numquam amet amet quiquia modi quisquam aliquam dolorem tempora quaerat quiquia velit dolorem non quaerat voluptatem."", ""Dolor adipisci est numquam labore eius ut tempora sit ut sed neque ut est neque etincidunt dolor labore neque sed neque."", ""Est sed dolorem consectetur etincidunt quiquia dolorem aliquam ut quaerat dolorem modi labore voluptatem."", ""Non quaerat non aliquam numquam modi ipsum ut labore velit."", ""Eius porro amet dolore sed voluptatem non consectetur dolorem voluptatem amet etincidunt consectetur adipisci est porro."", ""Adipisci voluptatem est ipsum labore neque ipsum tempora ut aliquam modi eius est."", ""Magnam porro velit ut etincidunt adipisci non dolorem aliquam sit eius sit."", ""Non quaerat modi sed modi sed etincidunt sed etincidunt dolor sed quisquam ut porro aliquam aliquam non eius modi tempora labore sit dolor."", ""Amet quaerat porro dolorem eius aliquam dolor dolor neque non dolore ut labore dolore aliquam eius amet etincidunt voluptatem tempora quisquam non adipisci.""]"
mistaken,"[""Dolor"", ""dolorem"", ""quaerat"", ""adipisci"", ""amet""]","[""Magnam amet porro neque dolor dolorem adipisci etincidunt eius magnam voluptatem porro sit eius modi voluptatem ut."", ""Dolorem amet numquam etincidunt neque adipisci ipsum eius quisquam dolorem est sed quiquia amet labore aliquam amet ipsum eius numquam labore ut quisquam adipisci adipisci labore dolore dolore non.""]"
impenetrable,"[""Velit"", ""magnam"", ""sed"", ""quaerat"", ""consectetur""]","[""Magnam quaerat aliquam neque velit voluptatem dolore numquam labore adipisci voluptatem dolore quisquam sit amet eius etincidunt etincidunt dolorem tempora eius eius voluptatem amet adipisci ipsum ut magnam."", ""Modi velit est dolor labore sit quiquia porro eius sit neque amet velit neque."", ""Quiquia quiquia porro eius aliquam quisquam magnam magnam est neque ut quiquia tempora labore sit sed."", ""Amet sed non sit adipisci quaerat sit adipisci aliquam dolore numquam labore."", ""Porro non quiquia consectetur modi eius quaerat quiquia numquam adipisci dolore quaerat dolor ipsum voluptatem neque dolor est adipisci neque quiquia consectetur dolorem porro quaerat adipisci ut labore sed."", ""Neque sit tempora sit labore voluptatem consectetur sit aliquam quiquia numquam magnam neque neque dolore etincidunt neque adipisci labore neque labore sed consectetur labore labore voluptatem."", ""Magnam non dolor ut aliquam ipsum consectetur non dolorem tempora voluptatem sit sed numquam labore numquam sed sit numquam."", ""Ipsum neque eius etincidunt non eius non non dolorem quisquam voluptatem magnam voluptatem labore eius ipsum magnam est consectetur dolorem quiquia ut magnam quisquam numquam."", ""Non dolor porro magnam dolore porro non sit aliquam ut neque est sit ipsum neque quaerat etincidunt adipisci eius."", ""Neque sit porro etincidunt ut non adipisci etincidunt labore sit voluptatem dolorem adipisci voluptatem labore quiquia sit amet dolorem magnam ut consectetur amet non quiquia consectetur dolor est dolor modi.""]"
indecipherable,"[""Numquam"", ""ipsum"", ""sed"", ""eius"", ""quisquam""]","[""Ut non dolorem amet labore numquam magnam ut sit sed tempora ut est dolor sit."", ""Porro sed quisquam labore quisquam quaerat eius eius consectetur labore sed quiquia amet magnam quisquam dolore eius aliquam sit numquam adipisci consectetur modi sed adipisci velit non magnam sed."", ""Amet dolorem adipisci velit non ut sed tempora etincidunt quisquam etincidunt tempora labore.""]"
ineffable,"[""Dolor"", ""quiquia"", ""neque"", ""quiquia"", ""voluptatem""]","[""Neque est aliquam voluptatem sed adipisci sed consectetur quiquia eius aliquam adipisci porro quisquam porro non est ipsum consectetur porro."", ""Porro est neque quaerat est quisquam amet adipisci etincidunt tempora ipsum eius non est quisquam porro magnam magnam etincidunt modi dolor porro modi sed quiquia aliquam modi porro numquam quaerat."", ""Sit adipisci velit adipisci magnam est magnam voluptatem quaerat tempora labore ut porro aliquam dolorem quaerat ut quiquia quisquam quaerat eius."", ""Sit magnam etincidunt quisquam modi dolore etincidunt adipisci est est modi magnam non dolor velit."", ""Sit ut quiquia modi velit est sed quiquia ipsum modi dolor neque sed dolor quiquia non porro quiquia consectetur dolor non consectetur neque aliquam porro quaerat quiquia."", ""Est sed dolor consectetur dolore quiquia labore quiquia magnam est."", ""Velit velit dolor non consectetur quisquam modi dolorem porro porro sed eius non tempora quaerat ut adipisci."", ""Porro velit est sed aliquam dolor dolor quaerat sed tempora neque sit aliquam dolore adipisci ut quaerat sed non neque sit."", ""Labore neque quiquia dolore dolorem consectetur dolor dolor magnam tempora dolore magnam aliquam aliquam labore labore labore.""]"
spiritless,"[""Ipsum"", ""aliquam"", ""dolore"", ""porro"", ""ipsum""]","[""Ipsum aliquam adipisci etincidunt est eius quiquia ut dolor porro quaerat porro dolor labore quiquia numquam ipsum quiquia."", ""Eius non dolor sit sit ut velit ipsum adipisci est sit ut ipsum consectetur velit voluptatem ut voluptatem neque labore aliquam amet eius eius est."", ""Adipisci etincidunt quaerat dolore velit ut sit tempora neque neque sit neque dolor adipisci neque dolor labore dolore voluptatem eius."", ""Non aliquam amet adipisci dolore sed quisquam quisquam sit quisquam sed dolore porro aliquam sit dolor eius aliquam est tempora."", ""Aliquam modi quisquam sed ipsum modi voluptatem consectetur est neque neque modi velit adipisci numquam quisquam eius labore modi voluptatem consectetur.""]"
flicker,"[""Est"", ""magnam"", ""quaerat"", ""voluptatem"", ""ipsum""]","[""Ipsum quaerat neque ut etincidunt quisquam porro dolore etincidunt tempora velit velit velit voluptatem quaerat sit velit amet etincidunt quisquam."", ""Consectetur voluptatem magnam consectetur porro labore est sed amet magnam dolor est dolor amet magnam ipsum velit neque adipisci modi aliquam velit velit sit sed.""]"
indefinable,"[""Neque"", ""amet"", ""non"", ""eius"", ""quiquia""]","[""Quaerat eius velit dolorem consectetur velit amet amet voluptatem dolor amet numquam tempora labore numquam numquam velit quiquia dolor eius non tempora.""]"
flabby,"[""Voluptatem"", ""magnam"", ""quaerat"", ""ut"", ""ut""]","[""Tempora dolor quaerat tempora voluptatem ipsum neque etincidunt consectetur ut amet consectetur dolorem."", ""Sit neque aliquam porro est est tempora eius modi voluptatem."", ""Labore consectetur sed dolore amet neque aliquam voluptatem ut magnam quisquam velit labore sit."", ""Voluptatem etincidunt sit tempora porro numquam eius voluptatem eius ipsum labore voluptatem magnam quisquam tempora sed modi labore consectetur porro etincidunt amet sed amet."", ""Porro ut magnam aliquam eius ipsum dolorem dolorem dolore modi quiquia velit ut sit sed quisquam dolor consectetur quaerat est adipisci sed."", ""Eius ut modi est sit tempora etincidunt non ut est quaerat dolorem porro modi adipisci dolor adipisci voluptatem tempora.""]"
emptiness,"[""Etincidunt"", ""non"", ""quisquam"", ""dolore"", ""quiquia""]","[""Porro porro etincidunt consectetur quisquam numquam quaerat modi ut velit labore quaerat modi ipsum quaerat consectetur eius ut dolor."", ""Sit ut quisquam sit dolore ut dolorem neque voluptatem dolorem magnam velit."", ""Voluptatem sed etincidunt est voluptatem amet ut sit voluptatem aliquam sit neque amet voluptatem neque modi dolorem dolore non."", ""Sit labore porro velit tempora numquam numquam dolorem est dolorem."", ""Dolore ipsum amet quisquam est dolorem sed modi sed quaerat adipisci est magnam ipsum labore tempora quiquia magnam modi sed voluptatem amet amet dolorem ut amet eius."", ""Ipsum numquam dolorem dolor sit neque aliquam velit labore dolore porro quisquam dolore modi consectetur sed eius aliquam dolor eius velit dolor est ut voluptatem modi adipisci quaerat."", ""Magnam modi dolore etincidunt dolor modi eius quaerat tempora velit est labore dolore quisquam amet labore non modi voluptatem porro eius."", ""Numquam ut tempora etincidunt numquam dolore magnam amet dolore non dolorem numquam ipsum dolorem dolor numquam magnam aliquam porro dolor dolore ut magnam consectetur dolorem eius numquam sed.""]"
